id,team_id,year,playtype_id,att,cmp,yds,20_plus,40_plus,lng,1st,td,fum,int,sack
0,0,1970,0,383,226,2990,0,0,79,125,25,0,10,8
1,1,1970,0,422,210,2431,0,0,69,104,21,0,22,33
2,2,1970,0,339,172,2097,0,0,56,97,12,0,11,31
3,3,1970,0,402,213,2916,0,0,48,120,13,0,26,53
4,4,1970,0,403,183,2358,0,0,74,112,11,0,28,44
5,5,1970,0,392,190,2752,0,0,78,134,17,0,24,16
6,7,1970,0,390,178,2689,0,0,79,104,16,0,19,26
7,8,1970,0,387,192,2936,0,0,80,119,24,0,19,57
8,9,1970,0,289,154,2038,0,0,61,86,13,0,16,38
9,10,1970,0,416,219,3087,0,0,55,148,23,0,22,33
10,12,1970,0,297,149,2445,0,0,89,95,18,0,16,39
11,13,1970,0,299,159,2284,0,0,54,100,15,0,19,36
12,14,1970,0,410,218,2651,0,0,79,126,16,0,23,23
13,15,1970,0,342,197,2262,0,0,51,110,18,0,21,53
14,16,1970,0,403,230,2892,0,0,59,149,19,0,12,37
15,18,1970,0,386,193,2592,0,0,72,122,14,0,22,35
16,19,1970,0,294,167,2121,0,0,58,107,19,0,12,36
17,30,1970,0,470,238,2768,0,0,87,126,12,0,23,33
18,20,1970,0,351,177,2196,0,0,89,110,11,0,24,43
19,22,1970,0,392,176,1975,0,0,48,98,7,0,28,42
20,23,1970,0,418,210,3029,0,0,60,139,28,0,21,19
21,24,1970,0,426,218,2658,0,0,71,120,17,0,13,23
22,11,1970,0,342,203,2357,0,0,66,100,23,0,10,29
23,26,1970,0,415,213,2690,0,0,49,112,11,0,22,28
24,28,1970,0,384,150,2312,0,0,87,97,12,0,32,28
25,31,1970,0,344,173,2378,0,0,72,111,12,0,15,29
26,0,1970,1,471,0,1580,0,0,45,86,13,0,0,0
27,1,1970,1,353,0,1092,0,0,45,55,3,0,0,0
28,2,1970,1,461,0,2057,0,0,76,100,16,0,0,0
29,3,1970,1,367,0,1465,0,0,56,71,8,0,0,0
30,4,1970,1,436,0,1802,0,0,80,87,17,0,0,0
31,5,1970,1,462,0,1579,0,0,63,84,14,0,0,0
32,7,1970,1,429,0,1998,0,0,75,110,18,0,0,0
33,8,1970,1,395,0,1450,0,0,70,83,9,0,0,0
34,9,1970,1,448,0,1858,0,0,65,83,11,0,0,0
35,10,1970,1,411,0,1336,0,0,26,70,9,0,0,0
36,12,1970,1,522,0,2300,0,0,47,119,16,0,0,0
37,13,1970,1,492,0,2082,0,0,56,106,14,0,0,0
38,14,1970,1,450,0,1539,0,0,57,81,11,0,0,0
39,15,1970,1,431,0,1600,0,0,40,76,4,0,0,0
40,16,1970,1,465,0,1799,0,0,68,94,11,0,0,0
41,18,1970,1,463,0,1653,0,0,27,90,11,0,0,0
42,19,1970,1,514,0,2127,0,0,76,113,16,0,0,0
43,30,1970,1,419,0,1556,0,0,49,88,10,0,0,0
44,20,1970,1,453,0,1595,0,0,54,69,8,0,0,0
45,22,1970,1,334,0,1040,0,0,26,63,11,0,0,0
46,23,1970,1,471,0,1964,0,0,39,107,7,0,0,0
47,24,1970,1,430,0,1763,0,0,24,93,12,0,0,0
48,11,1970,1,444,0,2021,0,0,75,122,11,0,0,0
49,26,1970,1,371,0,1215,0,0,29,55,4,0,0,0
50,28,1970,1,432,0,1715,0,0,85,84,13,0,0,0
51,31,1970,1,508,0,1634,0,0,23,98,16,0,0,0
52,0,1971,0,391,209,2688,0,0,71,122,18,0,24,11
53,1,1971,0,443,186,2294,0,0,64,99,12,0,28,49
54,2,1971,0,365,214,2427,0,0,90,115,15,0,11,40
55,3,1971,0,401,202,2410,0,0,75,96,12,0,32,49
56,4,1971,0,358,175,2243,0,0,74,105,8,0,27,22
57,5,1971,0,376,188,2521,0,0,53,127,14,0,27,22
58,7,1971,0,385,170,2656,0,0,80,109,14,0,26,19
59,8,1971,0,450,244,3305,0,0,77,147,23,0,28,19
60,9,1971,0,337,183,2694,0,0,82,119,15,0,13,35
61,10,1971,0,344,176,2152,0,0,64,104,10,0,21,27
62,12,1971,0,361,206,3037,0,0,85,144,22,0,14,32
63,13,1971,0,293,156,2248,0,0,86,94,20,0,10,25
64,14,1971,0,390,200,2552,0,0,69,119,13,0,20,26
65,15,1971,0,285,167,2495,0,0,84,108,16,0,21,31
66,16,1971,0,462,268,3062,0,0,81,143,14,0,25,40
67,18,1971,0,278,119,1556,0,0,74,67,15,0,16,23
68,19,1971,0,299,157,2453,0,0,76,104,17,0,14,31
69,30,1971,0,423,194,2643,0,0,70,117,12,0,37,31
70,20,1971,0,254,121,1842,0,0,77,87,12,0,24,18
71,22,1971,0,330,159,2206,0,0,88,94,19,0,16,36
72,23,1971,0,348,174,2363,0,0,67,110,21,0,26,24
73,24,1971,0,370,185,2304,0,0,68,111,18,0,11,26
74,11,1971,0,334,182,2391,0,0,71,112,13,0,15,17
75,26,1971,0,387,182,2355,0,0,63,106,12,0,14,50
76,28,1971,0,414,214,2446,0,0,49,111,15,0,26,37
77,31,1971,0,334,157,1910,0,0,55,95,9,0,18,28
78,0,1971,1,498,0,2129,0,0,49,113,12,0,0,0
79,1,1971,1,365,0,1434,0,0,40,75,6,0,0,0
80,2,1971,1,462,0,2142,0,0,86,109,14,0,0,0
81,3,1971,1,320,0,1337,0,0,46,68,6,0,0,0
82,4,1971,1,512,0,2093,0,0,40,102,9,0,0,0
83,5,1971,1,461,0,1558,0,0,35,89,19,0,0,0
84,7,1971,1,417,0,1530,0,0,40,86,8,0,0,0
85,8,1971,1,390,0,1604,0,0,54,86,11,0,0,0
86,9,1971,1,487,0,1843,0,0,27,108,14,0,0,0
87,10,1971,1,512,0,2149,0,0,67,123,23,0,0,0
88,12,1971,1,512,0,2249,0,0,56,135,25,0,0,0
89,13,1971,1,486,0,2429,0,0,51,121,11,0,0,0
90,14,1971,1,407,0,1248,0,0,39,65,6,0,0,0
91,15,1971,1,494,0,1703,0,0,27,99,12,0,0,0
92,16,1971,1,394,0,1461,0,0,37,83,11,0,0,0
93,18,1971,1,485,0,1888,0,0,63,115,12,0,0,0
94,19,1971,1,532,0,2376,0,0,52,131,15,0,0,0
95,30,1971,1,361,0,1106,0,0,31,62,10,0,0,0
96,20,1971,1,500,0,2229,0,0,52,115,18,0,0,0
97,22,1971,1,419,0,1669,0,0,50,85,7,0,0,0
98,23,1971,1,473,0,2130,0,0,39,128,19,0,0,0
99,24,1971,1,460,0,2139,0,0,80,105,15,0,0,0
100,11,1971,1,477,0,1757,0,0,57,77,8,0,0,0
101,26,1971,1,452,0,1711,0,0,39,105,18,0,0,0
102,28,1971,1,416,0,1758,0,0,39,98,10,0,0,0
103,31,1971,1,484,0,1695,0,0,73,89,14,0,0,0
104,0,1972,0,380,217,2888,0,0,81,129,27,0,24,22
105,1,1972,0,205,78,1283,0,0,85,54,9,0,13,32
106,2,1972,0,384,219,2513,0,0,65,122,10,0,11,24
107,3,1972,0,316,164,2012,0,0,58,98,16,0,24,49
108,4,1972,0,384,201,2900,0,0,60,132,19,0,23,38
109,5,1972,0,337,158,2135,0,0,80,101,13,0,19,27
110,7,1972,0,363,171,2259,0,0,98,102,11,0,23,30
111,8,1972,0,377,192,2516,0,0,62,116,15,0,28,23
112,9,1972,0,384,217,2335,0,0,44,116,20,0,20,34
113,10,1972,0,381,203,2503,0,0,63,124,15,0,12,25
114,12,1972,0,367,196,2580,0,0,55,126,16,0,23,31
115,13,1972,0,259,144,2235,0,0,51,102,17,0,12,21
116,14,1972,0,375,184,2527,0,0,77,110,10,0,20,53
117,15,1972,0,296,157,2202,0,0,57,101,13,0,15,41
118,16,1972,0,344,206,2537,0,0,94,124,20,0,15,10
119,18,1972,0,347,172,2930,0,0,83,117,21,0,22,17
120,19,1972,0,305,155,2283,0,0,82,97,19,0,18,26
121,30,1972,0,375,181,2045,0,0,82,88,10,0,23,45
122,20,1972,0,237,101,1536,0,0,68,72,7,0,9,17
123,22,1972,0,412,198,2579,0,0,62,126,10,0,28,44
124,23,1972,0,370,198,2599,0,0,70,122,23,0,15,24
125,24,1972,0,371,184,2282,0,0,57,108,13,0,22,16
126,11,1972,0,284,159,2281,0,0,89,106,21,0,15,11
127,26,1972,0,449,230,2781,0,0,66,123,18,0,21,43
128,28,1972,0,324,156,1958,0,0,78,79,12,0,12,32
129,31,1972,0,385,218,2726,0,0,76,127,19,0,13,26
130,0,1972,1,445,0,1616,0,0,33,87,11,0,0,0
131,1,1972,1,536,0,2360,0,0,57,124,15,0,0,0
132,2,1972,1,491,0,1996,0,0,43,112,16,0,0,0
133,3,1972,1,512,0,2132,0,0,94,104,11,0,0,0
134,4,1972,1,409,0,1838,0,0,66,87,17,0,0,0
135,5,1972,1,453,0,1793,0,0,27,102,13,0,0,0
136,7,1972,1,361,0,1229,0,0,19,68,9,0,0,0
137,8,1972,1,504,0,1995,0,0,41,123,12,0,0,0
138,9,1972,1,476,0,1915,0,0,51,118,6,0,0,0
139,10,1972,1,462,0,1894,0,0,36,97,10,0,0,0
140,12,1972,1,499,0,2124,0,0,41,118,17,0,0,0
141,13,1972,1,613,0,2960,0,0,45,170,26,0,0,0
142,14,1972,1,398,0,1393,0,0,34,78,2,0,0,0
143,15,1972,1,500,0,2092,0,0,56,113,16,0,0,0
144,16,1972,1,524,0,2022,0,0,45,120,16,0,0,0
145,18,1972,1,461,0,2010,0,0,40,106,18,0,0,0
146,19,1972,1,473,0,2021,0,0,38,120,20,0,0,0
147,30,1972,1,397,0,1518,0,0,43,80,7,0,0,0
148,20,1972,1,544,0,2127,0,0,41,109,17,0,0,0
149,22,1972,1,386,0,1532,0,0,41,86,13,0,0,0
150,23,1972,1,521,0,2376,0,0,45,145,20,0,0,0
151,24,1972,1,472,0,2209,0,0,68,113,17,0,0,0
152,11,1972,1,513,0,2082,0,0,38,110,17,0,0,0
153,26,1972,1,337,0,1230,0,0,27,83,5,0,0,0
154,28,1972,1,497,0,2520,0,0,75,131,22,0,0,0
155,31,1972,1,472,0,1740,0,0,43,95,11,0,0,0
156,0,1973,0,466,233,2645,0,0,66,127,9,0,25,27
157,1,1973,0,303,136,1617,0,0,63,77,8,0,16,49
158,2,1973,0,332,180,2439,0,0,78,108,18,0,12,24
159,3,1973,0,213,96,1236,0,0,42,60,4,0,14,31
160,4,1973,0,378,196,2706,0,0,76,127,22,0,20,27
161,5,1973,0,308,152,1741,0,0,51,79,10,0,20,45
162,7,1973,0,394,210,2592,0,0,80,111,16,0,15,27
163,8,1973,0,363,161,2129,0,0,69,93,9,0,30,37
164,9,1973,0,313,173,2039,0,0,48,93,10,0,13,39
165,10,1973,0,300,137,1746,0,0,66,79,14,0,25,32
166,12,1973,0,321,192,2602,0,0,53,127,26,0,16,43
167,13,1973,0,256,133,1675,0,0,53,91,17,0,12,13
168,14,1973,0,479,275,3236,0,0,80,147,23,0,13,34
169,15,1973,0,320,168,2362,0,0,57,100,14,0,12,41
170,16,1973,0,412,230,2762,0,0,48,140,14,0,30,28
171,18,1973,0,373,181,2353,0,0,63,109,16,0,22,37
172,19,1973,0,327,171,2105,0,0,84,104,12,0,19,27
173,30,1973,0,411,225,2370,0,0,66,93,11,0,27,43
174,20,1973,0,255,119,1503,0,0,50,72,7,0,17,27
175,22,1973,0,380,195,2581,0,0,64,122,13,0,17,37
176,23,1973,0,353,205,2611,0,0,80,139,16,0,18,45
177,24,1973,0,271,144,2107,0,0,69,101,22,0,11,17
178,11,1973,0,372,209,2560,0,0,64,131,20,0,14,31
179,26,1973,0,338,163,1901,0,0,65,88,11,0,17,37
180,28,1973,0,309,140,2157,0,0,67,89,20,0,26,30
181,31,1973,0,298,179,2234,0,0,54,99,16,0,9,32
182,0,1973,1,422,0,1743,0,0,63,97,15,0,0,0
183,1,1973,1,496,0,1907,0,0,42,97,11,0,0,0
184,2,1973,1,515,0,2236,0,0,46,124,13,0,0,0
185,3,1973,1,605,0,3088,0,0,80,152,20,0,0,0
186,4,1973,1,487,0,1954,0,0,72,111,16,0,0,0
187,5,1973,1,506,0,1968,0,0,65,107,12,0,0,0
188,7,1973,1,416,0,1671,0,0,54,96,13,0,0,0
189,8,1973,1,431,0,1814,0,0,68,88,9,0,0,0
190,9,1973,1,511,0,1793,0,0,28,106,11,0,0,0
191,10,1973,1,536,0,2031,0,0,36,121,9,0,0,0
192,12,1973,1,542,0,2418,0,0,54,139,17,0,0,0
193,13,1973,1,507,0,2521,0,0,70,111,16,0,0,0
194,14,1973,1,417,0,1791,0,0,37,103,9,0,0,0
195,15,1973,1,518,0,2037,0,0,25,123,18,0,0,0
196,16,1973,1,456,0,1478,0,0,29,84,11,0,0,0
197,18,1973,1,453,0,1864,0,0,52,95,7,0,0,0
198,19,1973,1,496,0,2133,0,0,57,122,17,0,0,0
199,30,1973,1,386,0,1388,0,0,52,89,9,0,0,0
200,20,1973,1,527,0,1973,0,0,53,98,10,0,0,0
201,22,1973,1,454,0,1612,0,0,34,97,15,0,0,0
202,23,1973,1,547,0,2510,0,0,50,129,14,0,0,0
203,24,1973,1,659,0,2925,0,0,49,177,18,0,0,0
204,11,1973,1,459,0,1439,0,0,27,76,9,0,0,0
205,26,1973,1,497,0,1842,0,0,23,100,5,0,0,0
206,28,1973,1,555,0,2143,0,0,47,111,12,0,0,0
207,31,1973,1,538,0,2275,0,0,50,137,14,0,0,0
208,0,1974,0,361,170,2281,0,0,68,104,15,0,28,35
209,1,1974,0,396,185,2079,0,0,73,96,8,0,22,36
210,2,1974,0,353,224,2804,0,0,77,131,18,0,13,37
211,3,1974,0,251,128,1728,0,0,55,85,14,0,15,33
212,4,1974,0,329,184,2660,0,0,73,118,18,0,17,46
213,5,1974,0,367,179,2129,0,0,60,92,12,0,24,48
214,7,1974,0,391,201,2492,0,0,81,117,20,0,8,16
215,8,1974,0,349,165,2479,0,0,75,117,12,0,22,23
216,9,1974,0,395,211,2421,0,0,84,113,11,0,25,37
217,10,1974,0,425,221,2424,0,0,57,109,9,0,24,49
218,12,1974,0,385,206,2856,0,0,58,129,14,0,15,47
219,13,1974,0,283,171,2313,0,0,54,118,18,0,18,31
220,14,1974,0,461,258,2531,0,0,64,141,14,0,17,42
221,15,1974,0,356,160,1781,0,0,52,86,4,0,31,50
222,16,1974,0,393,207,2349,0,0,72,107,12,0,26,20
223,18,1974,0,369,194,2631,0,0,89,119,20,0,24,19
224,19,1974,0,377,216,2475,0,0,56,114,11,0,11,35
225,30,1974,0,363,203,2275,0,0,65,103,12,0,19,33
226,20,1974,0,385,187,2162,0,0,68,108,5,0,21,17
227,22,1974,0,359,177,2514,0,0,69,113,19,0,23,21
228,23,1974,0,335,186,2561,0,0,67,137,28,0,18,24
229,24,1974,0,338,169,2368,0,0,50,112,16,0,13,21
230,11,1974,0,413,254,2978,0,0,69,156,22,0,11,25
231,26,1974,0,389,185,2037,0,0,79,91,10,0,21,37
232,28,1974,0,386,166,2154,0,0,61,98,12,0,21,18
233,31,1974,0,400,234,2909,0,0,80,136,22,0,13,19
234,0,1974,1,477,0,1981,0,0,71,101,10,0,0,0
235,1,1974,1,434,0,1480,0,0,31,92,10,0,0,0
236,2,1974,1,445,0,1978,0,0,29,115,14,0,0,0
237,3,1974,1,545,0,2094,0,0,41,118,11,0,0,0
238,4,1974,1,486,0,2157,0,0,43,120,20,0,0,0
239,5,1974,1,461,0,1924,0,0,54,104,14,0,0,0
240,7,1974,1,466,0,1956,0,0,75,120,12,0,0,0
241,8,1974,1,508,0,2111,0,0,56,113,15,0,0,0
242,9,1974,1,469,0,1720,0,0,47,92,10,0,0,0
243,10,1974,1,450,0,1818,0,0,39,110,13,0,0,0
244,12,1974,1,542,0,2454,0,0,53,147,22,0,0,0
245,13,1974,1,570,0,2191,0,0,41,134,25,0,0,0
246,14,1974,1,415,0,1385,0,0,28,79,13,0,0,0
247,15,1974,1,400,0,1493,0,0,34,77,6,0,0,0
248,16,1974,1,441,0,1496,0,0,53,90,11,0,0,0
249,18,1974,1,444,0,1625,0,0,34,96,12,0,0,0
250,19,1974,1,397,0,1433,0,0,27,88,13,0,0,0
251,30,1974,1,421,0,1361,0,0,47,76,16,0,0,0
252,20,1974,1,482,0,1571,0,0,47,87,10,0,0,0
253,22,1974,1,520,0,2134,0,0,75,123,21,0,0,0
254,23,1974,1,561,0,2334,0,0,41,127,15,0,0,0
255,24,1974,1,566,0,2125,0,0,23,132,16,0,0,0
256,11,1974,1,470,0,1443,0,0,66,77,11,0,0,0
257,26,1974,1,503,0,1983,0,0,66,117,9,0,0,0
258,28,1974,1,546,0,2417,0,0,54,136,19,0,0,0
259,31,1974,1,488,0,1856,0,0,32,114,17,0,0,0
260,0,1975,0,450,234,2806,0,0,68,133,15,0,19,33
261,1,1975,0,356,191,2169,0,0,57,99,9,0,23,32
262,2,1975,0,433,255,3497,0,0,55,166,23,0,14,34
263,3,1975,0,354,182,2661,0,0,77,132,28,0,19,22
264,4,1975,0,427,210,2900,0,0,90,137,15,0,34,47
265,5,1975,0,437,220,2297,0,0,48,114,7,0,23,38
266,7,1975,0,355,187,2619,0,0,80,128,20,0,20,8
267,8,1975,0,337,165,1998,0,0,57,89,7,0,17,50
268,9,1975,0,395,217,2785,0,0,69,128,15,0,16,53
269,10,1975,0,354,211,2606,0,0,90,114,19,0,8,38
270,12,1975,0,376,207,2835,0,0,62,142,19,0,17,39
271,13,1975,0,279,170,2196,0,0,79,108,19,0,17,23
272,14,1975,0,458,238,2640,0,0,62,134,19,0,23,30
273,15,1975,0,388,165,2361,0,0,68,118,18,0,29,32
274,16,1975,0,379,193,2457,0,0,56,105,11,0,18,49
275,18,1975,0,384,174,2468,0,0,91,111,16,0,33,34
276,19,1975,0,362,183,2240,0,0,65,111,15,0,12,41
277,30,1975,0,347,165,2099,0,0,77,90,14,0,17,27
278,20,1975,0,394,212,2400,0,0,56,112,11,0,22,42
279,22,1975,0,401,193,2768,0,0,76,133,16,0,28,39
280,23,1975,0,350,196,2625,0,0,53,139,19,0,28,26
281,24,1975,0,334,181,2450,0,0,54,120,14,0,17,30
282,11,1975,0,448,229,3092,0,0,96,150,28,0,29,27
283,26,1975,0,392,181,1961,0,0,71,82,8,0,24,53
284,28,1975,0,337,191,2544,0,0,59,125,21,0,12,31
285,31,1975,0,446,281,3121,0,0,46,156,27,0,14,29
286,0,1975,1,422,0,1598,0,0,52,86,12,0,0,0
287,1,1975,1,441,0,1653,0,0,54,74,11,0,0,0
288,2,1975,1,499,0,1819,0,0,29,107,20,0,0,0
289,3,1975,1,588,0,2974,0,0,88,162,26,0,0,0
290,4,1975,1,490,0,1993,0,0,34,109,9,0,0,0
291,5,1975,1,440,0,1850,0,0,50,109,14,0,0,0
292,7,1975,1,555,0,2402,0,0,57,131,19,0,0,0
293,8,1975,1,434,0,1801,0,0,48,98,14,0,0,0
294,9,1975,1,487,0,1847,0,0,65,110,14,0,0,0
295,10,1975,1,536,0,2217,0,0,70,131,28,0,0,0
296,12,1975,1,571,0,2432,0,0,32,132,17,0,0,0
297,13,1975,1,594,0,2500,0,0,56,136,26,0,0,0
298,14,1975,1,461,0,1702,0,0,51,84,3,0,0,0
299,15,1975,1,465,0,1794,0,0,26,87,12,0,0,0
300,16,1975,1,482,0,1627,0,0,46,95,17,0,0,0
301,18,1975,1,501,0,2079,0,0,42,126,15,0,0,0
302,19,1975,1,532,0,2147,0,0,46,111,10,0,0,0
303,30,1975,1,526,0,2068,0,0,46,121,14,0,0,0
304,20,1975,1,431,0,1547,0,0,29,84,14,0,0,0
305,22,1975,1,472,0,1845,0,0,66,94,14,0,0,0
306,23,1975,1,643,0,2573,0,0,66,159,28,0,0,0
307,24,1975,1,585,0,2371,0,0,43,134,18,0,0,0
308,11,1975,1,444,0,1752,0,0,43,97,9,0,0,0
309,26,1975,1,463,0,1642,0,0,22,109,9,0,0,0
310,28,1975,1,581,0,2633,0,0,36,149,22,0,0,0
311,31,1975,1,556,0,2094,0,0,31,142,18,0,0,0
312,0,1976,0,306,155,1963,0,0,85,91,15,0,21,34
313,1,1976,0,278,123,1705,0,0,63,67,9,0,15,24
314,2,1976,0,360,187,2443,0,0,85,110,21,0,15,37
315,3,1976,0,383,156,2084,0,0,58,102,16,0,17,33
316,4,1976,0,353,168,2510,0,0,71,114,15,0,22,48
317,5,1976,0,373,209,2399,0,0,52,112,21,0,15,19
318,6,1976,0,376,181,1926,0,0,49,93,9,0,20,50
319,7,1976,0,392,220,2967,0,0,77,142,18,0,13,17
320,8,1976,0,388,223,2687,0,0,81,127,17,0,18,46
321,9,1976,0,419,229,3303,0,0,57,152,15,0,17,42
322,10,1976,0,361,215,3221,0,0,79,144,24,0,10,30
323,12,1976,0,390,222,2967,0,0,56,140,17,0,13,30
324,13,1976,0,346,193,2604,0,0,67,125,15,0,15,37
325,14,1976,0,369,182,1844,0,0,48,91,11,0,18,43
326,15,1976,0,354,157,1809,0,0,50,93,10,0,24,44
327,16,1976,0,326,175,2104,0,0,63,97,9,0,24,44
328,18,1976,0,393,180,1989,0,0,44,93,7,0,28,45
329,19,1976,0,356,201,2630,0,0,74,120,20,0,12,67
330,30,1976,0,423,227,2429,0,0,69,110,17,0,19,39
331,20,1976,0,357,164,2105,0,0,69,94,10,0,22,41
332,22,1976,0,309,146,1910,0,0,58,95,18,0,20,19
333,23,1976,0,361,232,3195,0,0,88,146,33,0,18,28
334,24,1976,0,315,171,2629,0,0,80,111,17,0,15,32
335,11,1976,0,370,187,2288,0,0,53,122,20,0,20,38
336,26,1976,0,403,206,2353,0,0,74,111,8,0,14,51
337,27,1976,0,480,229,2874,0,0,80,140,13,0,30,28
338,28,1976,0,277,143,1935,0,0,64,94,10,0,12,27
339,31,1976,0,442,270,3117,0,0,56,150,17,0,10,31
340,0,1976,1,576,0,2447,0,0,80,131,14,0,0,0
341,1,1976,1,578,0,2363,0,0,60,115,20,0,0,0
342,2,1976,1,481,0,2109,0,0,77,114,15,0,0,0
343,3,1976,1,548,0,2566,0,0,75,135,11,0,0,0
344,4,1976,1,500,0,1932,0,0,31,106,14,0,0,0
345,5,1976,1,533,0,2295,0,0,64,119,9,0,0,0
346,6,1976,1,433,0,1503,0,0,46,71,5,0,0,0
347,7,1976,1,580,0,2301,0,0,36,140,17,0,0,0
348,8,1976,1,473,0,2040,0,0,46,111,13,0,0,0
349,9,1976,1,498,0,1873,0,0,59,103,18,0,0,0
350,10,1976,1,565,0,2303,0,0,69,133,26,0,0,0
351,12,1976,1,538,0,2147,0,0,28,111,16,0,0,0
352,13,1976,1,491,0,2118,0,0,59,122,15,0,0,0
353,14,1976,1,505,0,2080,0,0,59,109,8,0,0,0
354,15,1976,1,470,0,1689,0,0,47,78,10,0,0,0
355,16,1976,1,530,0,1904,0,0,29,98,11,0,0,0
356,18,1976,1,438,0,1924,0,0,60,104,10,0,0,0
357,19,1976,1,516,0,2213,0,0,46,123,9,0,0,0
358,30,1976,1,416,0,1498,0,0,44,71,6,0,0,0
359,20,1976,1,485,0,1722,0,0,56,99,15,0,0,0
360,22,1976,1,591,0,2948,0,0,69,150,24,0,0,0
361,23,1976,1,557,0,2285,0,0,31,137,14,0,0,0
362,24,1976,1,613,0,2528,0,0,40,143,23,0,0,0
363,11,1976,1,548,0,2111,0,0,28,114,10,0,0,0
364,26,1976,1,431,0,1775,0,0,74,92,16,0,0,0
365,27,1976,1,374,0,1416,0,0,53,75,14,0,0,0
366,28,1976,1,653,0,2971,0,0,63,163,33,0,0,0
367,31,1976,1,540,0,2003,0,0,46,125,18,0,0,0
368,0,1977,0,277,136,1797,0,0,47,81,9,0,17,36
369,1,1977,0,305,161,2070,0,0,75,94,11,0,18,26
370,2,1977,0,385,192,2550,0,0,94,112,12,0,16,31
371,3,1977,0,458,221,2803,0,0,42,141,12,0,24,36
372,4,1977,0,313,163,2265,0,0,81,107,15,0,12,50
373,5,1977,0,377,208,2374,0,0,60,119,19,0,31,24
374,6,1977,0,321,131,1714,0,0,67,69,3,0,30,48
375,7,1977,0,366,195,2608,0,0,69,117,14,0,21,15
376,8,1977,0,369,206,2442,0,0,78,121,11,0,20,24
377,9,1977,0,374,190,2514,0,0,63,110,11,0,26,48
378,10,1977,0,395,224,2686,0,0,78,136,17,0,12,26
379,12,1977,0,372,215,2689,0,0,67,136,18,0,10,33
380,13,1977,0,311,182,2264,0,0,73,107,22,0,14,36
381,14,1977,0,349,167,2198,0,0,55,100,18,0,21,47
382,15,1977,0,297,140,1740,0,0,73,80,8,0,16,40
383,16,1977,0,311,134,1762,0,0,82,73,6,0,22,46
384,18,1977,0,360,170,2286,0,0,87,96,14,0,26,35
385,19,1977,0,384,191,1959,0,0,61,103,7,0,16,54
386,30,1977,0,347,181,2107,0,0,85,91,14,0,21,23
387,20,1977,0,327,164,2013,0,0,95,91,6,0,21,32
388,22,1977,0,305,160,2162,0,0,68,101,17,0,21,14
389,23,1977,0,324,184,2338,0,0,44,125,21,0,24,25
390,24,1977,0,339,182,2253,0,0,58,112,16,0,11,25
391,11,1977,0,383,183,2284,0,0,59,124,15,0,16,52
392,26,1977,0,321,166,1933,0,0,59,96,13,0,21,46
393,27,1977,0,387,175,2459,0,0,82,116,23,0,32,21
394,28,1977,0,341,173,2632,0,0,65,124,17,0,21,27
395,31,1977,0,388,228,2692,0,0,69,126,19,0,22,35
396,0,1977,1,564,0,2086,0,0,80,126,16,0,0,0
397,1,1977,1,599,0,2811,0,0,73,141,18,0,0,0
398,2,1977,1,488,0,1861,0,0,65,110,10,0,0,0
399,3,1977,1,450,0,1861,0,0,66,93,3,0,0,0
400,4,1977,1,523,0,2043,0,0,62,101,16,0,0,0
401,5,1977,1,510,0,2200,0,0,78,119,9,0,0,0
402,6,1977,1,465,0,1424,0,0,35,84,4,0,0,0
403,7,1977,1,507,0,2042,0,0,62,114,19,0,0,0
404,8,1977,1,488,0,1761,0,0,46,93,10,0,0,0
405,9,1977,1,456,0,1843,0,0,59,95,13,0,0,0
406,10,1977,1,566,0,2123,0,0,64,111,17,0,0,0
407,12,1977,1,564,0,2369,0,0,84,118,21,0,0,0
408,13,1977,1,519,0,2366,0,0,77,143,18,0,0,0
409,14,1977,1,484,0,1722,0,0,70,98,10,0,0,0
410,15,1977,1,582,0,1890,0,0,35,102,9,0,0,0
411,16,1977,1,548,0,1897,0,0,32,105,11,0,0,0
412,18,1977,1,437,0,1618,0,0,27,83,6,0,0,0
413,19,1977,1,479,0,1706,0,0,35,94,11,0,0,0
414,30,1977,1,509,0,1989,0,0,77,112,15,0,0,0
415,20,1977,1,469,0,1464,0,0,40,81,5,0,0,0
416,22,1977,1,603,0,2303,0,0,41,132,13,0,0,0
417,23,1977,1,681,0,2627,0,0,37,156,20,0,0,0
418,24,1977,1,621,0,2575,0,0,48,139,19,0,0,0
419,11,1977,1,502,0,1752,0,0,34,79,4,0,0,0
420,26,1977,1,484,0,2024,0,0,36,115,14,0,0,0
421,27,1977,1,461,0,1964,0,0,39,116,12,0,0,0
422,28,1977,1,581,0,2258,0,0,61,122,20,0,0,0
423,31,1977,1,510,0,1821,0,0,51,110,9,0,0,0
424,0,1978,0,435,190,2306,0,0,58,106,9,0,36,42
425,1,1978,0,352,186,2221,0,0,61,99,7,0,28,34
426,2,1978,0,470,250,3039,0,0,57,141,14,0,30,38
427,3,1978,0,388,203,2503,0,0,92,113,21,0,17,30
428,4,1978,0,391,217,2710,0,0,42,137,17,0,17,48
429,5,1978,0,442,236,3137,0,0,69,130,22,0,21,35
430,6,1978,0,361,151,2171,0,0,66,101,12,0,18,52
431,7,1978,0,508,252,3357,0,0,74,158,16,0,21,22
432,8,1978,0,477,271,3566,0,0,55,171,26,0,30,32
433,9,1978,0,370,204,2032,0,0,44,98,7,0,16,21
434,10,1978,0,383,202,2543,0,0,78,124,17,0,30,49
