id,team_id,year,ret,yds,td,20_plus,40_plus,lng,fc,fum
1197,9,2011,40,475,0,6,0,37,10,2
1198,10,2011,32,108,0,2,0,21,23,0
1199,12,2011,41,293,0,3,0,25,14,2
1200,13,2011,46,526,0,5,0,25,24,3
1201,14,2011,30,212,0,3,1,51,28,4
1202,15,2011,33,315,0,2,1,42,19,1
1203,16,2011,28,171,0,0,0,18,21,3
1204,17,2011,34,148,0,2,0,28,19,1
1205,18,2011,44,426,0,5,1,53,21,6
1206,19,2011,38,301,0,2,0,28,28,5
1207,0,2011,44,544,1,10,3,55,23,1
1208,20,2011,27,295,1,3,3,80,19,2
1209,21,2011,32,176,0,0,0,17,9,0
1210,22,2011,38,389,1,2,1,72,13,4
1211,23,2011,32,264,0,3,0,34,9,1
1212,24,2011,27,297,1,3,1,88,25,4
1213,25,2011,36,345,1,4,1,68,27,3
1214,11,2011,37,328,0,8,1,55,9,5
1215,26,2011,29,294,1,5,1,72,19,0
1216,27,2011,42,464,0,7,0,37,16,2
1217,28,2011,33,347,1,6,2,60,26,0
1218,29,2011,51,529,1,7,5,79,11,0
1219,30,2011,47,490,1,7,1,79,18,1
1220,31,2011,33,277,0,3,1,53,20,0
1221,1,2012,44,333,0,5,1,44,8,3
1222,2,2012,47,488,1,5,2,81,11,2
1223,3,2012,26,445,2,7,2,88,21,1
1224,4,2012,48,445,1,6,2,76,20,5
1225,5,2012,41,606,1,9,3,93,9,4
1226,6,2012,36,324,0,4,0,39,19,2
1227,7,2012,54,441,0,4,0,26,14,6
1228,8,2012,33,320,1,5,1,63,22,4
1229,9,2012,43,381,0,6,0,27,8,4
1230,10,2012,28,312,1,1,1,75,20,0
1231,12,2012,34,420,1,8,2,78,13,2
1232,13,2012,31,346,1,4,1,72,25,2
1233,14,2012,30,310,1,2,1,98,26,2
1234,15,2012,26,205,0,2,0,28,19,0
1235,16,2012,20,144,0,0,0,18,19,1
1236,17,2012,34,248,0,1,0,28,13,3
1237,18,2012,23,238,1,2,1,68,38,3
1238,19,2012,35,302,0,4,1,48,26,6
1239,0,2012,36,378,0,5,0,38,18,3
1240,20,2012,36,395,1,4,2,75,22,4
1241,21,2012,27,276,0,3,1,69,18,4
1242,22,2012,42,506,1,6,2,68,8,1
1243,23,2012,34,173,0,2,1,47,14,4
1244,24,2012,37,245,0,2,0,23,20,4
1245,25,2012,43,404,1,3,2,63,26,2
1246,11,2012,36,335,0,5,1,64,7,4
1247,26,2012,25,190,0,3,0,37,20,0
1248,27,2012,42,355,0,5,1,52,18,1
1249,28,2012,41,300,0,5,1,63,19,4
1250,29,2012,38,414,0,5,2,71,16,2
1251,30,2012,31,475,3,5,3,81,17,1
1252,31,2012,32,287,1,2,1,77,27,1
1253,1,2013,18,256,1,4,2,81,12,1
1254,2,2013,47,424,0,4,1,43,16,1
1255,3,2013,39,243,0,2,0,25,22,7
1256,4,2013,44,343,1,4,1,81,15,7
1257,5,2013,38,418,1,7,2,79,28,3
1258,6,2013,24,268,0,3,2,52,20,2
1259,7,2013,34,198,0,1,0,22,23,4
1260,8,2013,22,166,0,3,0,28,20,2
1261,9,2013,59,695,2,11,3,89,11,2
1262,10,2013,33,326,0,3,1,51,25,3
1263,12,2013,31,386,1,5,2,86,13,2
1264,13,2013,34,264,0,3,0,34,20,2
1265,14,2013,26,171,0,3,0,32,20,1
1266,15,2013,30,250,0,3,0,25,13,3
1267,16,2013,34,246,0,1,0,32,26,4
1268,17,2013,30,142,0,0,0,17,21,0
1269,18,2013,25,224,0,2,0,24,12,0
1270,19,2013,38,392,1,5,4,58,29,1
1271,0,2013,35,312,0,3,1,40,32,3
1272,20,2013,30,339,1,4,1,93,21,3
1273,21,2013,30,316,0,5,1,41,26,3
1274,22,2013,36,387,0,4,1,43,23,5
1275,23,2013,25,206,0,2,0,30,19,3
1276,24,2013,43,378,1,5,1,98,11,4
1277,25,2013,43,609,1,12,1,82,16,1
1278,11,2013,35,225,0,1,0,34,11,3
1279,26,2013,32,194,0,2,0,28,25,2
1280,27,2013,52,579,0,8,1,71,14,2
1281,28,2013,32,409,1,7,5,67,23,1
1282,29,2013,42,360,1,2,2,87,21,0
1283,30,2013,31,240,0,3,0,35,20,5
1284,31,2013,22,335,1,5,2,86,28,3
1285,1,2014,21,109,0,1,0,22,13,1
1286,2,2014,40,439,0,8,3,49,15,2
1287,3,2014,37,354,1,4,1,75,18,3
1288,4,2014,41,296,0,2,0,22,28,3
1289,5,2014,27,181,0,2,0,37,25,4
1290,6,2014,23,249,0,3,1,53,17,4
1291,7,2014,26,277,1,2,2,71,24,2
1292,8,2014,23,203,0,2,1,58,18,1
1293,9,2014,50,605,1,12,3,81,4,1
1294,10,2014,45,312,0,1,0,22,25,3
1295,12,2014,30,275,0,3,0,38,13,4
1296,13,2014,25,204,0,3,0,32,19,4
1297,14,2014,41,531,2,6,3,82,21,2
1298,15,2014,18,239,1,4,2,68,11,1
1299,16,2014,29,224,0,3,0,25,27,1
1300,17,2014,37,264,0,1,0,23,15,2
1301,18,2014,43,273,0,2,1,41,20,4
1302,19,2014,32,284,0,3,0,28,37,2
1303,0,2014,35,227,0,3,0,23,13,2
1304,20,2014,29,333,2,5,2,75,12,1
1305,21,2014,30,239,1,2,1,79,26,5
1306,22,2014,41,431,1,6,2,84,11,1
1307,23,2014,37,261,0,4,0,27,17,2
1308,24,2014,37,482,2,7,3,90,24,5
1309,25,2014,32,292,0,5,1,45,23,3
1310,11,2014,29,208,0,3,0,37,27,2
1311,26,2014,19,134,0,2,0,32,26,1
1312,27,2014,36,252,0,4,0,38,28,1
1313,28,2014,32,321,1,3,1,71,16,1
1314,29,2014,34,208,0,1,0,21,28,1
1315,30,2014,30,207,0,2,1,48,18,2
1316,31,2014,27,297,0,4,0,35,26,0
1317,1,2015,31,242,0,2,0,34,22,3
1318,2,2015,43,350,0,1,0,35,12,1
1319,3,2015,31,232,0,1,0,27,22,5
1320,4,2015,29,283,1,2,1,83,26,3
1321,5,2015,29,325,1,4,1,78,10,2
1322,6,2015,29,288,0,4,1,58,14,7
1323,7,2015,39,289,0,2,0,38,22,6
1324,8,2015,20,84,0,0,0,18,26,3
1325,9,2015,45,355,0,3,0,37,9,4
1326,10,2015,39,268,0,3,0,33,28,4
1327,12,2015,33,183,0,2,0,28,21,2
1328,13,2015,41,424,1,6,1,69,16,1
1329,14,2015,39,443,2,4,3,89,18,1
1330,15,2015,27,255,0,2,1,41,20,0
1331,16,2015,36,367,1,5,1,80,9,3
1332,17,2015,31,361,1,5,2,73,16,3
1333,18,2015,49,422,0,2,1,58,22,1
1334,19,2015,30,209,0,3,0,28,22,3
1335,0,2015,30,226,0,3,0,37,23,4
1336,20,2015,31,167,0,0,0,16,23,2
1337,21,2015,30,282,0,3,0,37,25,0
1338,22,2015,47,473,0,6,1,82,18,3
1339,23,2015,42,272,0,3,0,22,13,2
1340,24,2015,39,300,1,4,1,75,15,3
1341,25,2015,40,450,1,5,2,82,15,2
1342,11,2015,32,153,0,0,0,16,17,3
1343,26,2015,32,275,1,3,1,74,13,3
1344,27,2015,42,450,1,6,4,66,22,2
1345,28,2015,28,231,1,2,1,71,17,4
1346,29,2015,52,377,0,1,0,20,23,3
1347,30,2015,38,307,0,2,0,37,17,2
1348,31,2015,34,311,1,4,1,65,15,2
1349,0,2016,23,216,0,5,0,33,36,4
1350,1,2016,27,215,1,2,1,65,27,2
1351,2,2016,38,246,0,1,0,24,19,6
1352,3,2016,28,314,0,8,1,43,17,0
1353,4,2016,37,316,0,3,0,25,26,5
1354,5,2016,30,200,0,0,0,18,13,1
1355,6,2016,29,266,0,2,0,25,22,3
1356,7,2016,38,230,0,1,0,32,24,2
1357,8,2016,32,212,0,2,0,21,12,2
1358,9,2016,40,592,2,8,3,95,8,3
1359,10,2016,22,182,0,3,0,30,22,2
1360,12,2016,28,198,0,2,0,39,15,1
1361,13,2016,36,328,1,2,1,74,18,5
1362,14,2016,19,246,0,3,2,66,13,1
1363,15,2016,24,273,0,2,2,73,21,0
1364,16,2016,45,275,0,0,0,19,17,5
1365,17,2016,40,220,0,1,1,42,24,6
1366,18,2016,27,149,0,1,0,27,28,4
1367,19,2016,20,246,2,3,2,85,16,2
1368,20,2016,26,235,0,4,1,55,21,4
1369,21,2016,29,202,0,0,0,19,24,2
1370,22,2016,45,309,0,2,0,30,18,7
1371,23,2016,41,380,0,3,1,47,13,0
1372,24,2016,49,369,0,4,1,47,19,3
1373,25,2016,32,246,0,2,0,28,21,4
1374,11,2016,29,344,1,4,2,85,16,1
1375,26,2016,23,221,0,4,1,59,17,3
1376,27,2016,30,249,0,3,1,62,28,0
1377,28,2016,22,185,0,2,0,33,19,2
1378,29,2016,39,427,1,3,2,67,29,3
1379,30,2016,30,236,0,0,0,18,22,2
1380,31,2016,34,354,2,5,2,79,22,3
1381,0,2017,34,304,0,2,0,39,17,1
1382,1,2017,32,337,2,4,2,61,16,1
1383,2,2017,47,409,0,6,1,40,19,6
1384,3,2017,24,213,0,2,1,40,13,2
1385,4,2017,41,351,0,5,1,44,22,8
1386,5,2017,38,221,0,1,0,25,19,7
1387,6,2017,20,192,0,1,1,44,14,1
1388,7,2017,41,288,0,1,0,20,30,0
1389,8,2017,28,259,1,4,2,65,26,2
1390,9,2017,35,220,1,3,1,82,10,4
1391,10,2017,27,162,0,2,0,30,13,1
1392,12,2017,31,275,1,2,1,83,15,1
1393,13,2017,37,271,0,2,0,27,14,1
1394,14,2017,29,259,0,2,1,76,20,4
1395,15,2017,27,201,0,1,0,27,21,2
1396,16,2017,27,148,0,1,0,20,23,2
1397,17,2017,34,325,1,3,2,72,30,3
1398,18,2017,38,171,0,1,0,25,22,6
1399,19,2017,37,517,2,6,2,88,22,4
1400,20,2017,27,289,0,3,1,65,22,2
1401,21,2017,40,318,1,2,1,60,17,3
1402,22,2017,32,263,0,3,1,40,21,1
1403,23,2017,27,155,0,0,0,19,21,7
1404,24,2017,45,458,0,8,2,53,11,6
1405,25,2017,32,322,1,2,1,77,27,4
1406,11,2017,29,178,0,1,0,29,22,5
1407,26,2017,34,218,0,1,0,24,23,4
1408,27,2017,36,237,0,2,0,27,21,0
1409,28,2017,30,207,0,2,0,27,20,2
1410,29,2017,35,296,0,4,1,49,20,3
1411,30,2017,36,305,0,3,1,46,9,1
1412,31,2017,39,372,0,3,1,46,26,1
1413,0,2018,31,180,0,1,0,23,18,5
1414,1,2018,33,411,0,7,2,44,21,4
1415,2,2018,22,236,0,3,0,38,21,2
1416,3,2018,31,207,0,2,0,31,17,4
1417,4,2018,30,132,0,1,0,20,17,0
1418,5,2018,32,290,0,3,0,37,24,2
1419,6,2018,26,163,0,0,0,16,15,2
1420,7,2018,36,295,0,3,2,45,21,1
1421,8,2018,34,358,1,6,2,73,15,4
1422,9,2018,22,261,1,3,2,91,3,1
1423,10,2018,24,217,0,3,1,51,28,1
1424,12,2018,21,119,0,1,0,22,25,0
1425,13,2018,28,293,1,3,1,71,16,4
1426,14,2018,33,216,0,2,1,42,11,5
1427,15,2018,21,147,0,0,0,18,24,1
1428,16,2018,37,231,0,2,0,23,13,4
1429,17,2018,34,334,1,6,2,74,16,2
1430,18,2018,25,324,1,3,3,78,28,3
1431,19,2018,27,171,0,1,0,25,20,2
1432,20,2018,30,198,0,2,0,24,19,8
1433,21,2018,24,165,0,1,0,30,16,2
1434,22,2018,26,199,0,3,0,25,15,2
1435,23,2018,25,291,1,2,2,99,19,2
1436,24,2018,30,307,0,4,1,60,15,2
1437,25,2018,35,404,1,5,3,70,29,4
1438,11,2018,17,110,0,1,0,30,23,2
1439,26,2018,24,157,0,0,0,17,18,2
1440,27,2018,25,143,0,0,0,19,20,1
1441,28,2018,31,252,0,3,0,23,26,3
1442,29,2018,38,327,0,3,0,30,16,3
1443,30,2018,27,237,0,2,0,38,11,4
1444,31,2018,29,315,0,6,1,70,21,1
1445,0,2019,33,264,0,1,0,32,11,0
1446,1,2019,33,302,0,3,1,71,19,2
1447,2,2019,29,164,0,0,0,17,17,3
1448,3,2019,32,243,0,1,0,22,21,1
1449,4,2019,27,208,0,2,1,42,29,2
1450,5,2019,23,163,0,0,0,18,15,3
1451,6,2019,33,172,0,1,1,40,17,4
1452,7,2019,24,168,0,2,0,29,20,0
1453,8,2019,22,118,1,1,1,68,17,5
1454,9,2019,32,222,0,2,0,36,7,2
1455,10,2019,24,418,2,5,3,84,21,2
1456,12,2019,23,131,0,0,0,15,20,0
1457,13,2019,27,177,0,1,0,21,13,4
1458,14,2019,27,160,0,0,0,17,23,3
1459,15,2019,37,263,1,2,1,78,1,5
1460,16,2019,28,274,0,2,2,60,14,3
1461,17,2019,31,154,0,2,1,43,18,2
1462,18,2019,21,240,0,3,0,26,32,1
1463,19,2019,31,246,1,3,1,64,22,1
1464,20,2019,20,98,0,0,0,18,31,3
1465,21,2019,25,171,0,1,0,39,16,5
1466,22,2019,29,233,0,2,0,22,26,1
1467,23,2019,27,190,0,1,0,32,22,2
1468,24,2019,27,170,0,2,0,35,26,1
1469,25,2019,25,206,0,2,0,25,17,2
1470,11,2019,22,104,0,0,0,15,13,0
1471,26,2019,40,368,1,5,1,53,12,3
1472,27,2019,23,141,0,1,0,20,20,1
1473,28,2019,29,285,1,1,1,85,19,2
1474,29,2019,22,214,0,1,0,23,18,2
1475,30,2019,22,169,0,1,0,21,30,2
1476,31,2019,28,191,0,1,0,23,18,6
1477,0,2020,25,226,0,2,0,21,26,3
1478,1,2020,25,190,0,1,0,32,14,3
1479,2,2020,23,232,0,3,0,29,20,1
1480,3,2020,31,370,1,5,1,84,13,2
1481,4,2020,20,267,1,3,2,83,25,3
1482,5,2020,24,115,0,0,0,13,11,0
1483,6,2020,30,176,0,1,0,21,14,0
1484,7,2020,25,136,0,2,0,24,15,1
1485,8,2020,18,100,0,1,0,30,15,1
1486,9,2020,28,163,1,1,1,67,15,3
1487,10,2020,31,312,0,3,0,26,15,0
1488,12,2020,29,265,0,4,1,73,14,1
1489,13,2020,32,354,1,3,1,88,9,3
1490,14,2020,26,230,1,2,1,73,27,3
1491,15,2020,17,152,0,2,0,24,23,0
1492,11,2020,31,176,0,2,0,22,26,7
1493,16,2020,20,228,0,3,0,20,16,0
1494,17,2020,18,205,1,1,1,91,12,1
1495,18,2020,10,86,0,0,0,18,29,0
1496,19,2020,17,217,1,2,1,74,17,2
1497,20,2020,11,53,0,0,0,11,19,1
1498,21,2020,20,117,0,1,0,20,18,1
1499,22,2020,23,357,1,4,3,70,16,1
1500,23,2020,23,265,0,3,0,32,10,1
1501,24,2020,34,235,0,1,0,34,28,4
1502,25,2020,27,244,0,1,0,20,18,0
1503,26,2020,39,399,0,2,1,42,18,2
1504,27,2020,22,189,0,1,0,20,22,2
1505,28,2020,37,356,0,2,2,57,22,3
1506,29,2020,20,158,0,0,0,19,11,2
1507,30,2020,23,208,0,2,1,40,12,0
1508,31,2020,16,69,0,0,0,13,11,4
1509,0,2021,34,279,0,3,0,27,17,1
1510,1,2021,29,338,1,5,1,97,5,2
1511,2,2021,36,261,0,0,0,17,22,4
1512,3,2021,37,316,0,2,0,26,7,3
1513,4,2021,28,230,0,1,0,25,14,2
1514,5,2021,47,337,0,4,0,24,5,5
1515,6,2021,35,250,0,2,1,43,10,0
1516,7,2021,26,238,0,2,1,48,16,2
1517,8,2021,18,107,0,0,0,15,14,1
1518,9,2021,19,228,0,4,0,37,10,2
1519,10,2021,23,170,0,0,0,16,14,2
1520,12,2021,28,185,0,1,0,21,14,3
1521,13,2021,29,190,0,0,0,18,19,5
1522,14,2021,33,239,0,3,0,39,16,1
1523,15,2021,23,189,0,1,0,23,14,1
1524,11,2021,16,134,0,0,0,16,19,1
1525,16,2021,26,197,0,1,0,26,21,1
1526,17,2021,19,159,0,1,1,48,30,2
1527,18,2021,17,206,0,1,0,28,25,0
1528,19,2021,22,236,0,2,1,48,16,1
1529,20,2021,25,199,0,2,0,23,10,4
1530,21,2021,24,213,0,1,0,22,30,0
1531,22,2021,28,316,0,4,0,27,12,3
1532,23,2021,32,309,0,3,1,41,20,4
1533,24,2021,19,215,1,2,1,61,26,1
1534,25,2021,26,360,0,6,1,42,24,1
1535,26,2021,35,349,0,3,0,34,22,1
1536,27,2021,23,192,0,2,0,22,23,1
1537,28,2021,40,370,0,2,0,23,12,3
1538,29,2021,26,188,0,1,0,20,11,2
1539,30,2021,30,293,0,2,1,55,21,3
1540,31,2021,26,206,0,1,1,45,20,2
1541,0,2022,33,356,0,3,0,35,21,1
1542,1,2022,23,198,0,2,0,27,10,3
1543,2,2022,33,340,0,5,0,27,19,2
1544,3,2022,29,276,0,3,0,28,18,3
1545,4,2022,37,308,0,3,0,30,16,6
1546,5,2022,31,298,1,2,1,76,16,2
1547,6,2022,38,391,0,2,0,24,28,2
1548,7,2022,35,289,0,1,0,28,11,1
1549,8,2022,29,339,0,4,0,28,17,1
1550,9,2022,36,241,0,2,0,22,13,5
1551,10,2022,34,289,0,1,0,24,21,7
1552,11,2022,44,336,0,0,0,19,26,1
1553,12,2022,29,303,0,4,1,52,26,3
1554,13,2022,19,111,0,0,0,15,29,1
1555,14,2022,35,323,0,3,0,27,18,2
1556,15,2022,18,292,0,3,1,56,19,1
1557,16,2022,29,179,0,2,0,23,15,4
1558,17,2022,29,230,0,1,0,22,14,0
1559,18,2022,21,240,0,2,0,22,28,1
1560,19,2022,20,264,1,3,2,47,20,1
1561,20,2022,35,316,0,2,0,24,16,4
1562,21,2022,34,216,0,2,0,22,15,6
1563,22,2022,39,418,1,5,1,84,10,2
1564,23,2022,27,156,0,0,0,17,12,2
1565,24,2022,25,183,0,1,0,22,19,1
1566,25,2022,20,214,0,2,2,46,20,1
1567,26,2022,27,243,0,2,1,42,37,1
1568,27,2022,16,109,0,1,0,20,19,3
1569,28,2022,27,160,0,2,0,24,18,5
1570,29,2022,37,362,0,3,0,31,18,1
1571,30,2022,36,303,0,2,1,46,24,7
1572,31,2022,26,167,0,2,0,25,14,4
