id,team_id,year,xp_md,xp_pct,2pt_md,fg_lng,fg_blk
1431,19,2018,30,100.0,0,54,0
1432,20,2018,34,94.4,3,53,0
1433,21,2018,37,90.2,2,63,0
1434,22,2018,49,98.0,0,52,0
1435,23,2018,27,96.4,1,52,0
1436,24,2018,51,96.2,5,56,0
1437,25,2018,36,97.3,1,56,2
1438,11,2018,25,96.2,2,56,0
1439,26,2018,52,98.1,4,54,1
1440,27,2018,48,94.1,1,56,0
1441,28,2018,44,89.8,4,50,1
1442,29,2018,39,95.1,0,54,0
1443,30,2018,28,90.3,0,54,0
1444,31,2018,36,97.3,3,52,1
1445,0,2019,49,98.0,2,48,2
1446,1,2019,27,93.1,1,53,0
1447,2,2019,24,96.0,2,57,0
1448,3,2019,30,93.8,3,51,0
1449,4,2019,25,96.2,1,53,0
1450,5,2019,30,85.7,1,53,0
1451,6,2019,43,89.6,5,58,1
1452,7,2019,34,97.1,3,54,1
1453,8,2019,35,100.0,1,51,1
1454,9,2019,45,93.8,1,56,1
1455,10,2019,33,84.6,2,55,2
1456,12,2019,46,100.0,2,63,1
1457,13,2019,29,96.7,1,54,0
1458,14,2019,35,94.6,4,53,0
1459,15,2019,29,93.6,2,52,0
1460,16,2019,35,89.7,2,45,0
1461,17,2019,19,95.0,4,56,0
1462,18,2019,23,85.2,3,54,1
1463,19,2019,35,97.2,0,56,1
1464,20,2019,40,97.6,3,54,0
1465,21,2019,31,88.6,1,55,1
1466,22,2019,39,86.7,2,51,2
1467,23,2019,34,94.4,0,48,0
1468,24,2019,42,100.0,1,58,1
1469,25,2019,57,96.6,2,51,0
1470,11,2019,21,95.4,1,53,1
1471,26,2019,48,98.0,0,58,0
1472,27,2019,40,90.9,1,54,0
1473,28,2019,28,100.0,0,51,0
1474,29,2019,40,88.9,1,54,0
1475,30,2019,50,96.2,1,53,2
1476,31,2019,40,90.9,1,50,0
1477,0,2020,38,95.0,1,52,0
1478,1,2020,36,97.3,2,55,0
1479,2,2020,32,97.0,0,55,0
1480,3,2020,57,96.6,0,58,0
1481,4,2020,25,83.3,2,58,2
1482,5,2020,43,89.6,2,46,1
1483,6,2020,52,91.2,0,50,1
1484,7,2020,45,97.8,0,56,1
1485,8,2020,36,92.3,2,53,1
1486,9,2020,48,88.9,3,58,0
1487,10,2020,43,95.6,3,53,0
1488,12,2020,33,91.7,4,59,0
1489,13,2020,36,100.0,4,56,0
1490,14,2020,24,92.3,7,54,0
1491,15,2020,34,89.5,1,54,0
1492,11,2020,30,93.8,0,51,0
1493,16,2020,21,91.3,2,55,0
1494,17,2020,24,85.7,3,59,1
1495,18,2020,20,83.3,1,55,2
1496,19,2020,38,92.7,2,59,0
1497,20,2020,59,93.6,2,57,0
1498,21,2020,33,91.7,1,56,1
1499,22,2020,30,90.9,1,51,0
1500,23,2020,45,95.7,1,54,0
1501,24,2020,38,90.5,1,51,1
1502,25,2020,52,98.1,2,55,0
1503,26,2020,57,98.3,0,53,0
1504,27,2020,49,92.4,1,61,0
1505,28,2020,41,91.1,2,59,0
1506,29,2020,37,92.5,1,54,0
1507,30,2020,51,96.2,4,55,2
1508,31,2020,37,86.0,8,53,0
1509,0,2021,42,91.3,2,56,0
1510,1,2021,27,96.4,3,47,1
1511,2,2021,47,95.9,1,58,0
1512,3,2021,51,100.0,3,57,0
1513,4,2021,33,97.1,1,61,1
1514,5,2021,37,94.9,3,57,1
1515,6,2021,56,94.9,1,48,0
1516,7,2021,47,95.9,0,62,0
1517,8,2021,40,85.1,7,50,0
1518,9,2021,50,94.3,2,56,0
1519,10,2021,46,97.9,2,48,1
1520,12,2021,47,88.7,6,56,0
1521,13,2021,34,97.1,2,51,3
1522,14,2021,44,100.0,5,58,1
1523,15,2021,30,100.0,1,54,0
1524,11,2021,25,86.2,2,55,3
1525,16,2021,17,100.0,4,55,0
1526,17,2021,18,81.8,2,56,0
1527,18,2021,23,85.2,4,51,0
1528,19,2021,27,96.4,5,52,0
1529,20,2021,49,96.1,1,54,2
1530,21,2021,26,92.9,3,57,1
1531,22,2021,42,89.4,3,53,0
1532,23,2021,30,90.9,0,56,0
1533,24,2021,48,98.0,2,55,0
1534,25,2021,32,100.0,2,66,0
1535,26,2021,31,81.6,0,52,0
1536,27,2021,44,93.6,1,53,0
1537,28,2021,27,93.1,2,56,0
1538,29,2021,25,86.2,2,61,1
1539,30,2021,43,91.5,2,51,0
1540,31,2021,36,90.0,1,55,0
1541,0,2022,51,96.2,0,51,2
1542,1,2022,27,84.4,1,51,1
1543,2,2022,40,90.9,3,59,0
1544,3,2022,48,96.0,2,56,2
1545,4,2022,25,92.6,1,55,2
1546,5,2022,35,94.6,1,58,3
1547,6,2022,24,96.0,2,54,2
1548,7,2022,21,87.5,5,57,0
1549,8,2022,40,100.0,2,48,0
1550,9,2022,42,89.4,3,62,1
1551,10,2022,23,100.0,1,54,1
1552,11,2022,24,85.7,2,58,0
1553,12,2022,50,94.3,0,60,0
1554,13,2022,41,93.2,0,55,1
1555,14,2022,53,96.4,2,56,1
1556,15,2022,33,94.3,3,54,1
1557,16,2022,32,94.1,3,57,1
1558,17,2022,36,97.3,4,53,0
1559,18,2022,28,96.6,0,60,0
1560,19,2022,47,95.9,4,53,0
1561,20,2022,37,94.9,2,56,1
1562,21,2022,30,93.8,1,54,0
1563,22,2022,32,91.4,1,54,0
1564,23,2022,35,97.2,0,57,1
1565,24,2022,31,96.9,0,58,0
1566,25,2022,31,96.9,2,58,3
1567,26,2022,33,100.0,3,60,2
1568,27,2022,41,97.6,0,56,0
1569,28,2022,22,100.0,3,59,1
1570,29,2022,24,100.0,1,56,0
1571,30,2022,32,97.0,1,51,0
1572,31,2022,40,87.0,3,61,2
