id,team_id,year,playtype_id,att,cmp,yds,1st,td_allowed,sack
2378,1,2011,0,631,383,4065,199,22,33
2379,2,2011,0,539,319,3385,170,21,45
2380,3,2011,0,507,321,3714,196,30,29
2381,4,2011,0,534,333,3704,182,24,41
2382,5,2011,0,469,265,2959,149,16,32
2383,6,2011,0,481,301,3814,188,30,23
2384,7,2011,0,578,340,3696,174,17,42
2385,8,2011,0,478,299,3591,186,29,32
2386,9,2011,0,454,257,3221,169,23,29
2387,10,2011,0,493,351,3632,193,25,29
2388,12,2011,0,545,336,3906,199,24,42
2389,13,2011,0,590,350,3992,198,24,41
2390,14,2011,0,518,301,3397,173,27,50
2391,15,2011,0,560,340,3786,186,25,33
2392,16,2011,0,589,361,4082,210,28,48
2393,17,2011,0,513,326,3341,175,21,31
2394,18,2011,0,507,275,3216,167,15,35
2395,19,2011,0,604,376,3831,195,26,41
2396,0,2011,0,579,333,3695,190,20,42
2397,20,2011,0,637,390,4796,246,29,29
2398,21,2011,0,490,318,3949,191,28,31
2399,22,2011,0,619,386,4703,245,26,40
2400,23,2011,0,601,324,4023,206,31,39
2401,24,2011,0,484,293,3301,166,21,39
2402,25,2011,0,535,288,3140,166,11,48
2403,11,2011,0,509,308,3553,180,22,41
2404,26,2011,0,626,362,4157,196,24,33
2405,27,2011,0,543,324,3518,174,18,33
2406,28,2011,0,530,289,2751,156,15,35
2407,29,2011,0,538,279,3035,166,18,44
2408,30,2011,0,591,369,3629,187,21,28
2409,31,2011,0,538,367,4019,213,34,50
2410,1,2011,1,384,0,1542,75,10,0
2411,2,2011,1,425,0,1675,94,14,0
2412,3,2011,1,467,0,2224,120,19,0
2413,4,2011,1,488,0,2021,101,11,0
2414,5,2011,1,534,0,2359,124,12,0
2415,6,2011,1,498,0,2497,135,26,0
2416,7,2011,1,475,0,1986,118,15,0
2417,8,2011,1,448,0,1955,102,8,0
2418,9,2011,1,508,0,2112,96,14,0
2419,10,2011,1,540,0,2303,136,19,0
2420,12,2011,1,385,0,1585,78,10,0
2421,13,2011,1,412,0,1530,88,8,0
2422,14,2011,1,414,0,1801,84,11,0
2423,15,2011,1,372,0,1552,87,10,0
2424,16,2011,1,435,0,1940,103,15,0
2425,17,2011,1,435,0,1667,73,14,0
2426,18,2011,1,451,0,1777,83,17,0
2427,19,2011,1,410,0,2050,91,10,0
2428,0,2011,1,353,0,1236,53,3,0
2429,20,2011,1,383,0,1789,96,10,0
2430,21,2011,1,451,0,2093,110,18,0
2431,22,2011,1,405,0,1874,101,13,0
2432,23,2011,1,430,0,2178,105,15,0
2433,24,2011,1,510,0,2433,122,17,0
2434,25,2011,1,419,0,1482,79,10,0
2435,11,2011,1,438,0,1884,95,15,0
2436,26,2011,1,351,0,1738,92,11,0
2437,27,2011,1,473,0,1797,96,10,0
2438,28,2011,1,399,0,1597,82,7,0
2439,29,2011,1,378,0,1536,73,8,0
2440,30,2011,1,461,0,2053,111,10,0
2441,31,2011,1,439,0,1712,92,10,0
2442,1,2012,0,592,350,3423,186,19,41
2443,2,2012,0,560,346,3400,183,16,51
2444,3,2012,0,536,306,3473,182,25,36
2445,4,2012,0,559,321,3194,183,25,52
2446,5,2012,0,600,378,3923,203,27,38
2447,6,2012,0,627,410,4758,226,30,27
2448,7,2012,0,497,270,3213,160,20,38
2449,8,2012,0,568,347,3681,201,28,38
2450,9,2012,0,464,279,3533,176,29,27
2451,10,2012,0,535,334,3788,190,23,32
2452,12,2012,0,511,320,3684,195,22,34
2453,13,2012,0,600,353,3974,215,18,42
2454,14,2012,0,485,292,3470,178,33,30
2455,15,2012,0,551,337,3878,189,14,29
2456,16,2012,0,534,341,4068,196,26,33
2457,17,2012,0,535,341,3832,194,21,20
2458,18,2012,0,494,266,3036,161,20,30
2459,19,2012,0,544,346,3569,167,26,34
2460,0,2012,0,567,337,3203,178,19,38
2461,20,2012,0,568,313,3492,191,24,47
2462,21,2012,0,555,371,3568,195,22,39
2463,22,2012,0,594,369,4342,207,27,37
2464,23,2012,0,526,347,3775,180,28,25
2465,24,2012,0,547,362,3602,197,16,52
2466,25,2012,0,557,335,3650,187,15,37
2467,11,2012,0,636,393,4511,223,31,32
2468,26,2012,0,602,370,4681,236,31,30
2469,27,2012,0,564,327,3250,186,15,36
2470,28,2012,0,523,299,2963,169,19,37
2471,29,2012,0,581,308,3612,167,29,44
2472,30,2012,0,564,374,3964,210,31,39
2473,31,2012,0,612,391,3908,229,28,44
2474,1,2012,1,388,0,1627,75,6,0
2475,2,2012,1,423,0,1715,99,13,0
2476,3,2012,1,470,0,2333,136,23,0
2477,4,2012,1,404,0,1458,73,5,0
2478,5,2012,1,457,0,1898,104,14,0
2479,6,2012,1,377,0,1320,75,13,0
2480,7,2012,1,506,0,2192,107,12,0
2481,8,2012,1,406,0,1542,85,10,0
2482,9,2012,1,482,0,2171,106,11,0
2483,10,2012,1,428,0,2200,102,14,0
2484,12,2012,1,441,0,2003,92,17,0
2485,13,2012,1,431,0,1734,79,10,0
2486,14,2012,1,479,0,2021,108,11,0
2487,15,2012,1,411,0,1971,99,16,0
2488,16,2012,1,449,0,2066,104,9,0
2489,17,2012,1,545,0,2256,133,19,0
2490,18,2012,1,495,0,2138,96,17,0
2491,19,2012,1,420,0,1889,107,13,0
2492,0,2012,1,407,0,1507,72,7,0
2493,20,2012,1,418,0,1896,83,12,0
2494,21,2012,1,416,0,1761,98,11,0
2495,22,2012,1,415,0,1630,100,10,0
2496,23,2012,1,444,0,1897,95,18,0
2497,24,2012,1,442,0,1880,107,18,0
2498,25,2012,1,492,0,1965,105,15,0
2499,11,2012,1,363,0,1532,89,11,0
2500,26,2012,1,457,0,2361,116,18,0
2501,27,2012,1,368,0,1649,80,8,0
2502,28,2012,1,391,0,1450,78,9,0
2503,29,2012,1,390,0,1560,94,5,0
2504,30,2012,1,483,0,2035,122,16,0
2505,31,2012,1,427,0,1692,82,10,0
2506,1,2013,0,507,315,3730,184,25,31
2507,2,2013,0,614,362,3344,178,22,43
2508,3,2013,0,561,310,3271,170,28,57
2509,4,2013,0,613,357,4070,208,29,41
2510,5,2013,0,605,363,3538,197,29,40
2511,6,2013,0,547,352,3806,190,30,35
2512,7,2013,0,625,367,3728,208,29,47
2513,8,2013,0,548,364,4139,208,23,35
2514,9,2013,0,592,334,3962,189,25,47
2515,10,2013,0,536,324,3711,191,21,42
2516,12,2013,0,623,403,4589,231,33,34
2517,13,2013,0,580,344,3752,192,17,42
2518,14,2013,0,670,408,4636,239,25,37
2519,15,2013,0,516,341,3897,196,31,32
2520,16,2013,0,601,361,3573,198,21,34
2521,17,2013,0,551,354,3962,200,29,31
2522,18,2013,0,586,345,3947,198,26,41
2523,19,2013,0,572,338,3950,197,24,33
2524,0,2013,0,585,345,3536,181,19,38
2525,20,2013,0,539,332,3956,190,30,44
2526,21,2013,0,563,375,3429,178,17,60
2527,22,2013,0,589,336,3824,208,25,48
2528,23,2013,0,549,374,4092,202,33,38
2529,24,2013,0,521,355,3874,203,21,53
2530,25,2013,0,552,314,3681,176,25,40
2531,11,2013,0,514,337,3896,204,29,36
2532,26,2013,0,507,304,3105,168,20,49
2533,27,2013,0,524,309,2752,156,16,44
2534,28,2013,0,569,329,3553,174,21,34
2535,29,2013,0,484,287,3123,158,29,32
2536,30,2013,0,545,344,3612,191,15,36
2537,31,2013,0,648,419,4595,247,37,41
2538,1,2013,1,483,0,2583,147,22,0
2539,2,2013,1,385,0,1544,72,6,0
2540,3,2013,1,471,0,2063,98,10,0
2541,4,2013,1,420,0,1626,90,15,0
2542,5,2013,1,462,0,1781,103,13,0
2543,6,2013,1,438,0,1762,95,10,0
2544,7,2013,1,370,0,1351,68,5,0
2545,8,2013,1,376,0,1725,98,14,0
2546,9,2013,1,428,0,1923,88,9,0
2547,10,2013,1,448,0,2002,101,14,0
2548,12,2013,1,437,0,2056,122,17,0
2549,13,2013,1,484,0,1998,114,14,0
2550,14,2013,1,443,0,1668,100,12,0
2551,15,2013,1,455,0,2173,102,14,0
2552,16,2013,1,454,0,1743,101,12,0
2553,17,2013,1,507,0,2108,121,20,0
2554,18,2013,1,421,0,1412,68,9,0
2555,19,2013,1,377,0,1596,62,10,0
2556,0,2013,1,397,0,1535,77,11,0
2557,20,2013,1,432,0,2000,116,16,0
2558,21,2013,1,352,0,1391,70,4,0
2559,22,2013,1,481,0,2145,110,11,0
2560,23,2013,1,442,0,1727,100,15,0
2561,24,2013,1,440,0,1646,87,18,0
2562,25,2013,1,440,0,1687,79,7,0
2563,11,2013,1,443,0,1769,102,23,0
2564,26,2013,1,387,0,1786,82,11,0
2565,27,2013,1,422,0,1626,83,4,0
2566,28,2013,1,433,0,1849,106,18,0
2567,29,2013,1,454,0,1958,88,11,0
2568,30,2013,1,446,0,1795,108,21,0
2569,31,2013,1,443,0,1767,101,14,0
2570,1,2014,0,548,366,4230,227,34,39
2571,2,2014,0,608,365,3888,197,18,20
2572,3,2014,0,559,337,3292,171,16,54
2573,4,2014,0,641,399,3607,219,29,41
2574,5,2014,0,587,335,3592,184,22,31
2575,6,2014,0,563,387,4084,223,28,36
2576,7,2014,0,579,365,4152,195,22,35
2577,8,2014,0,524,320,3427,168,24,26
2578,9,2014,0,545,318,3252,184,22,46
2579,10,2014,0,543,320,3669,175,27,41
2580,12,2014,0,558,371,4031,195,22,28
2581,13,2014,0,537,338,3557,194,27,39
2582,14,2014,0,591,345,4238,211,30,49
2583,15,2014,0,566,359,4478,224,20,22
2584,16,2014,0,522,324,3850,187,25,47
2585,17,2014,0,541,355,3899,200,24,45
2586,18,2014,0,538,345,3746,194,31,45
2587,19,2014,0,592,383,3706,209,23,42
2588,0,2014,0,551,324,3531,188,29,36
2589,20,2014,0,564,333,3623,196,26,41
2590,21,2014,0,562,364,3645,193,25,40
2591,22,2014,0,574,342,3837,196,24,40
2592,23,2014,0,538,343,3810,190,29,22
2593,24,2014,0,540,368,3861,189,18,40
2594,25,2014,0,595,382,3979,205,22,49
2595,11,2014,0,519,345,3990,195,35,36
2596,26,2014,0,546,341,4019,205,26,34
2597,27,2014,0,507,313,2970,175,17,37
2598,28,2014,0,543,350,4049,193,30,33
2599,29,2014,0,619,363,3890,206,28,38
2600,30,2014,0,545,347,3773,211,28,39
2601,31,2014,0,534,353,3572,189,26,41
2602,1,2014,1,421,0,1803,78,12,0
2603,2,2014,1,439,0,1861,105,16,0
2604,3,2014,1,414,0,1703,89,10,0
2605,4,2014,1,349,0,1276,60,9,0
2606,5,2014,1,500,0,2265,126,13,0
2607,6,2014,1,468,0,1819,103,15,0
2608,7,2014,1,396,0,1739,77,9,0
2609,8,2014,1,438,0,1986,98,11,0
2610,9,2014,1,433,0,2036,108,4,0
2611,10,2014,1,423,0,1814,103,14,0
2612,12,2014,1,392,0,1650,86,18,0
2613,13,2014,1,453,0,1937,99,13,0
2614,14,2014,1,473,0,1771,88,14,0
2615,15,2014,1,450,0,1894,108,21,0
2616,16,2014,1,438,0,2162,112,15,0
2617,17,2014,1,499,0,2033,107,15,0
2618,18,2014,1,393,0,1489,74,10,0
2619,19,2014,1,350,0,1109,59,8,0
2620,0,2014,1,402,0,1612,83,7,0
2621,20,2014,1,449,0,1919,116,11,0
2622,21,2014,1,397,0,1792,91,14,0
2623,22,2014,1,419,0,1669,88,6,0
2624,23,2014,1,481,0,1911,95,17,0
2625,24,2014,1,425,0,1765,83,12,0
2626,25,2014,1,390,0,1412,75,8,0
2627,11,2014,1,421,0,1722,77,11,0
2628,26,2014,1,442,0,2125,111,17,0
2629,27,2014,1,380,0,1304,70,8,0
2630,28,2014,1,368,0,1605,88,9,0
2631,29,2014,1,420,0,1681,89,6,0
2632,30,2014,1,515,0,2195,119,17,0
2633,31,2014,1,450,0,1943,100,10,0
2634,1,2015,0,512,322,3593,182,31,35
2635,2,2015,0,646,415,3976,202,18,42
2636,3,2015,0,602,347,3972,197,30,21
2637,4,2015,0,573,344,3193,162,19,52
2638,5,2015,0,511,322,4012,186,34,29
2639,6,2015,0,540,378,3840,208,31,38
2640,7,2015,0,573,343,3687,177,24,36
2641,8,2015,0,510,328,3786,170,22,32
2642,9,2015,0,607,349,3698,193,25,47
2643,10,2015,0,585,354,4114,210,29,35
2644,12,2015,0,506,330,3632,172,19,31
2645,13,2015,0,542,350,4000,203,31,31
2646,14,2015,0,633,394,4273,239,36,37
2647,15,2015,0,561,370,3882,197,19,19
2648,16,2015,0,638,423,4783,236,31,23
2649,17,2015,0,602,390,4291,222,29,36
2650,18,2015,0,601,343,3763,185,25,39
2651,19,2015,0,528,360,3786,191,27,43
2652,0,2015,0,549,375,4179,199,21,28
2653,20,2015,0,551,321,3642,183,20,43
2654,21,2015,0,650,390,3752,198,21,44
2655,22,2015,0,596,361,3851,204,24,49
2656,23,2015,0,641,404,4140,206,25,38
2657,24,2015,0,597,399,4065,192,21,41
2658,25,2015,0,545,350,3737,189,30,37
2659,11,2015,0,566,354,4128,202,30,38
2660,26,2015,0,544,372,4544,223,45,31
2661,27,2015,0,548,333,3364,175,14,37
2662,28,2015,0,625,402,4350,231,29,48
2663,29,2015,0,553,326,3366,173,24,45
2664,30,2015,0,502,319,3678,192,34,39
2665,31,2015,0,561,359,3759,189,24,43
2666,1,2015,1,433,0,1934,103,9,0
2667,2,2015,1,344,0,1477,74,8,0
2668,3,2015,1,394,0,1730,87,10,0
2669,4,2015,1,408,0,1337,81,10,0
2670,5,2015,1,458,0,2055,104,11,0
2671,6,2015,1,466,0,1606,104,12,0
2672,7,2015,1,373,0,1460,79,9,0
2673,8,2015,1,417,0,2005,101,17,0
2674,9,2015,1,383,0,1571,86,7,0
2675,10,2015,1,452,0,1952,89,14,0
2676,12,2015,1,461,0,1934,113,16,0
2677,13,2015,1,502,0,2019,112,13,0
2678,14,2015,1,478,0,2153,100,10,0
2679,15,2015,1,416,0,1680,107,20,0
2680,16,2015,1,444,0,1942,104,15,0
2681,17,2015,1,464,0,1709,102,15,0
2682,18,2015,1,373,0,1335,62,4,0
2683,19,2015,1,428,0,1808,96,18,0
2684,0,2015,1,504,0,2020,128,20,0
2685,20,2015,1,420,0,1905,96,13,0
2686,21,2015,1,364,0,1415,74,11,0
2687,22,2015,1,397,0,1580,77,8,0
2688,23,2015,1,406,0,1678,94,12,0
2689,24,2015,1,453,0,1820,98,7,0
2690,25,2015,1,418,0,1661,80,10,0
2691,11,2015,1,406,0,1962,103,10,0
2692,26,2015,1,421,0,2071,103,12,0
2693,27,2015,1,362,0,1304,71,10,0
2694,28,2015,1,382,0,1459,71,6,0
2695,29,2015,1,388,0,1597,79,10,0
2696,30,2015,1,462,0,1797,101,11,0
2697,31,2015,1,411,0,1748,94,7,0
2698,0,2016,0,521,322,3848,187,30,33
2699,1,2016,0,530,342,3598,188,22,37
2700,2,2016,0,593,374,3800,196,22,33
2701,3,2016,0,511,306,3582,183,19,39
2702,4,2016,0,552,306,2972,169,13,42
2703,5,2016,0,543,347,3996,220,36,26
2704,6,2016,0,548,347,4012,203,24,38
2705,7,2016,0,547,344,3365,175,21,48
2706,8,2016,0,580,364,3987,204,21,35
2707,9,2016,0,598,350,3958,209,23,28
2708,10,2016,0,582,378,4200,225,27,33
2709,12,2016,0,633,425,4167,226,25,36
2710,13,2016,0,591,368,3875,199,30,33
2711,14,2016,0,553,333,3832,177,25,34
2712,15,2016,0,655,422,4267,232,31,34
2713,16,2016,0,630,369,4018,191,15,35
2714,17,2016,0,551,345,3444,174,20,33
2715,18,2016,0,545,347,3898,203,30,27
2716,19,2016,0,549,399,3975,206,33,26
2717,20,2016,0,571,370,4308,227,32,40
2718,21,2016,0,612,409,4291,223,27,47
2719,22,2016,0,596,368,3806,190,21,34
2720,23,2016,0,541,328,4120,188,27,25
2721,24,2016,0,582,378,3732,194,32,31
2722,25,2016,0,578,369,3724,190,28,31
2723,11,2016,0,589,387,4130,225,22,38
2724,26,2016,0,582,378,4380,230,27,30
2725,27,2016,0,537,331,3612,180,16,42
2726,28,2016,0,590,381,3882,184,20,38
2727,29,2016,0,522,319,3226,157,20,31
2728,30,2016,0,635,388,4307,227,25,40
2729,31,2016,0,548,332,3327,186,22,41
2730,0,2016,1,548,0,2654,140,25,0
2731,1,2016,1,445,0,1950,99,18,0
2732,2,2016,1,412,0,1812,95,12,0
2733,3,2016,1,468,0,2130,122,21,0
2734,4,2016,1,482,0,2085,101,15,0
2735,5,2016,1,498,0,2283,121,18,0
2736,6,2016,1,427,0,1875,102,15,0
2737,7,2016,1,424,0,1518,90,16,0
2738,8,2016,1,410,0,1567,98,20,0
2739,9,2016,1,437,0,1938,102,10,0
2740,10,2016,1,409,0,1926,93,12,0
2741,12,2016,1,340,0,1336,79,9,0
2742,13,2016,1,464,0,2247,109,12,0
2743,14,2016,1,391,0,1652,89,10,0
2744,15,2016,1,370,0,1672,95,15,0
2745,16,2016,1,397,0,1417,82,10,0
2746,17,2016,1,446,0,1703,93,17,0
2747,18,2016,1,428,0,1581,86,11,0
2748,19,2016,1,389,0,1701,99,8,0
2749,20,2016,1,376,0,1515,80,11,0
2750,21,2016,1,376,0,1465,90,11,0
2751,22,2016,1,368,0,1417,81,6,0
2752,23,2016,1,421,0,1881,94,18,0
2753,24,2016,1,424,0,1660,91,12,0
2754,25,2016,1,384,0,1430,74,10,0
2755,11,2016,1,423,0,1916,109,19,0
2756,26,2016,1,396,0,1626,91,19,0
2757,27,2016,1,441,0,1487,94,16,0
2758,28,2016,1,369,0,1600,95,15,0
2759,29,2016,1,397,0,1595,87,13,0
2760,30,2016,1,356,0,1413,70,10,0
2761,31,2016,1,404,0,1711,87,9,0
2762,0,2017,0,544,344,3764,198,27,30
2763,1,2017,0,529,343,3376,180,18,42
2764,2,2017,0,561,336,3379,173,20,41
2765,3,2017,0,573,370,3688,199,14,27
2766,4,2017,0,491,294,3210,166,29,33
2767,5,2017,0,525,360,3684,189,28,34
2768,6,2017,0,549,371,4169,202,22,22
2769,7,2017,0,564,343,3541,187,24,37
2770,8,2017,0,524,329,3156,153,17,43
2771,9,2017,0,570,325,3952,204,23,31
2772,10,2017,0,513,320,3946,192,23,25
2773,12,2017,0,559,371,3425,181,28,38
2774,13,2017,0,528,339,3603,190,26,30
2775,14,2017,0,601,363,3637,177,24,38
2776,15,2017,0,553,362,3429,197,22,39
2777,16,2017,0,561,347,4038,189,32,27
2778,17,2017,0,509,289,2718,143,17,55
2779,18,2017,0,558,329,3749,191,30,28
2780,19,2017,0,570,366,3892,205,21,35
2781,20,2017,0,513,348,3789,211,30,37
2782,21,2017,0,550,351,3665,187,25,50
2783,22,2017,0,590,367,4020,204,24,42
2784,23,2017,0,530,361,3858,187,24,31
2785,24,2017,0,555,324,3475,181,21,48
2786,25,2017,0,569,333,3421,179,18,41
2787,11,2017,0,531,306,3420,171,23,42
2788,26,2017,0,554,329,3597,172,22,42
2789,27,2017,0,554,325,3347,181,19,39
2790,28,2017,0,499,297,3217,157,20,56
2791,29,2017,0,501,321,3799,176,30,32
2792,30,2017,0,605,369,3828,231,27,43
2793,31,2017,0,555,324,3078,168,13,37
2794,0,2017,1,491,0,1861,108,13,0
2795,1,2017,1,432,0,1730,85,10,0
2796,2,2017,1,489,0,2046,111,13,0
2797,3,2017,1,466,0,1994,121,22,0
2798,4,2017,1,428,0,1430,68,9,0
2799,5,2017,1,467,0,1566,95,14,0
2800,6,2017,1,440,0,1880,102,17,0
2801,7,2017,1,406,0,1434,68,12,0
2802,8,2017,1,430,0,2098,99,11,0
2803,9,2017,1,443,0,1890,112,15,0
2804,10,2017,1,488,0,1927,99,15,0
2805,12,2017,1,403,0,1664,96,7,0
2806,13,2017,1,431,0,1768,88,14,0
2807,14,2017,1,337,0,1267,62,7,0
2808,15,2017,1,402,0,1665,97,9,0
2809,16,2017,1,464,0,1933,101,10,0
2810,17,2017,1,429,0,1860,91,9,0
2811,18,2017,1,466,0,1887,88,13,0
2812,19,2017,1,432,0,1800,110,18,0
2813,20,2017,1,464,0,1793,95,10,0
2814,21,2017,1,353,0,1409,69,7,0
2815,22,2017,1,390,0,1836,98,6,0
2816,23,2017,1,433,0,1743,93,11,0
2817,24,2017,1,417,0,1957,86,15,0
2818,25,2017,1,435,0,1780,87,12,0
2819,11,2017,1,472,0,2146,105,13,0
2820,26,2017,1,406,0,1787,92,11,0
2821,27,2017,1,452,0,1824,90,14,0
2822,28,2017,1,385,0,1693,89,14,0
2823,29,2017,1,440,0,1747,88,14,0
2824,30,2017,1,398,0,1420,68,5,0
2825,31,2017,1,364,0,1337,59,10,0
2826,0,2018,0,542,344,3732,195,35,37
2827,1,2018,0,615,377,3515,186,22,50
2828,2,2018,0,584,389,4414,221,32,34
2829,3,2018,0,492,313,2867,157,22,36
2830,4,2018,0,549,353,3929,197,26,44
2831,5,2018,0,626,393,4125,216,21,37
2832,6,2018,0,534,387,4151,209,34,38
2833,7,2018,0,506,342,3262,186,21,49
2834,8,2018,0,548,351,3646,178,23,38
2835,9,2018,0,632,406,4374,247,30,52
2836,10,2018,0,542,384,3805,203,21,38
2837,12,2018,0,542,367,3755,193,22,39
2838,13,2018,0,508,335,3932,195,31,31
2839,14,2018,0,626,417,4308,215,22,44
2840,15,2018,0,585,398,4153,226,33,37
2841,16,2018,0,560,362,4044,205,24,30
2842,17,2018,0,499,312,3113,162,17,37
2843,18,2018,0,582,367,4065,201,29,39
2844,19,2018,0,496,323,3599,191,29,43
2845,20,2018,0,527,336,3752,199,30,44
2846,21,2018,0,529,353,3847,185,32,35
2847,22,2018,0,605,370,3943,208,29,30
2848,23,2018,0,480,299,3853,178,36,13
2849,24,2018,0,533,347,3780,185,31,41
2850,25,2018,0,577,337,3360,174,21,43
2851,11,2018,0,537,362,3794,197,27,46
2852,26,2018,0,573,384,4302,224,30,49
2853,27,2018,0,546,355,3842,201,26,43
2854,28,2018,0,566,362,3697,200,27,52
2855,29,2018,0,594,385,4167,200,28,43
2856,30,2018,0,533,337,3471,182,21,39
2857,31,2018,0,503,315,3140,160,15,50
2858,0,2018,1,444,0,1814,104,13,0
2859,1,2018,1,339,0,1280,67,5,0
2860,2,2018,1,466,0,2204,125,17,0
2861,3,2018,1,440,0,1839,111,17,0
2862,4,2018,1,429,0,1913,85,11,0
2863,5,2018,1,459,0,2163,130,20,0
2864,6,2018,1,426,0,1983,122,19,0
2865,7,2018,1,510,0,2479,139,25,0
2866,8,2018,1,395,0,1693,101,11,0
2867,9,2018,1,425,0,2114,129,19,0
2868,10,2018,1,415,0,1626,87,12,0
2869,12,2018,1,400,0,1513,89,12,0
2870,13,2018,1,485,0,2325,116,17,0
2871,14,2018,1,332,0,1551,71,14,0
2872,15,2018,1,409,0,1999,115,16,0
2873,16,2018,1,444,0,1898,103,18,0
2874,17,2018,1,434,0,1870,89,16,0
2875,18,2018,1,440,0,2021,104,16,0
2876,19,2018,1,403,0,1761,88,11,0
2877,20,2018,1,446,0,1918,100,15,0
2878,21,2018,1,384,0,1804,110,13,0
2879,22,2018,1,367,0,1803,93,7,0
2880,23,2018,1,480,0,2249,108,16,0
2881,24,2018,1,386,0,1957,101,12,0
2882,25,2018,1,354,0,1327,82,11,0
2883,11,2018,1,413,0,1860,109,12,0
2884,26,2018,1,356,0,1283,72,12,0
2885,27,2018,1,366,0,1811,91,9,0
2886,28,2018,1,369,0,1538,84,13,0
2887,29,2018,1,385,0,1323,76,8,0
2888,30,2018,1,429,0,1863,98,9,0
2889,31,2018,1,440,0,1815,107,13,0
2890,0,2019,0,519,318,2707,150,23,48
2891,1,2019,0,571,362,3554,190,17,32
2892,2,2019,0,499,308,3917,183,25,31
2893,3,2019,0,553,348,3123,169,15,44
2894,4,2019,0,537,348,3609,175,19,40
2895,5,2019,0,513,318,3470,184,25,38
2896,6,2019,0,664,408,4322,222,30,47
2897,7,2019,0,601,421,4510,243,38,40
2898,8,2019,0,464,328,3204,156,21,30
2899,9,2019,0,582,352,3543,190,21,45
2900,10,2019,0,562,394,3982,207,29,41
2901,12,2019,0,569,370,3576,188,21,39
2902,13,2019,0,545,344,4198,214,39,23
2903,14,2019,0,571,348,3865,185,27,43
2904,15,2019,0,536,351,3918,192,28,28
2905,16,2019,0,556,369,4225,211,30,36
2906,17,2019,0,517,327,3778,193,22,47
2907,18,2019,0,585,363,3779,187,25,35
2908,19,2019,0,611,381,4551,232,33,28
2909,20,2019,0,546,326,3721,191,19,41
2910,21,2019,0,544,347,3696,197,21,53
2911,22,2019,0,536,303,2886,150,13,47
2912,23,2019,0,526,337,4107,201,33,32
2913,24,2019,0,562,348,3625,194,23,50
2914,25,2019,0,544,318,3315,163,15,37
2915,11,2019,0,540,371,3823,200,35,46
2916,26,2019,0,603,371,3868,197,27,51
2917,27,2019,0,598,383,4223,224,19,28
2918,28,2019,0,514,314,3113,164,23,54
2919,29,2019,0,586,375,4276,220,33,31
2920,30,2019,0,598,386,4080,213,25,43
2921,31,2019,0,601,394,3737,215,23,48
2922,0,2019,1,401,0,1802,105,11,0
2923,1,2019,1,414,0,1632,86,16,0
2924,2,2019,1,504,0,2382,124,17,0
2925,3,2019,1,388,0,1649,93,12,0
2926,4,2019,1,426,0,1783,96,9,0
2927,5,2019,1,463,0,2315,124,19,0
2928,6,2019,1,362,0,1181,70,11,0
2929,7,2019,1,439,0,1922,94,9,0
2930,8,2019,1,429,0,1805,101,15,0
2931,9,2019,1,416,0,2051,115,14,0
2932,10,2019,1,383,0,1567,93,8,0
2933,12,2019,1,407,0,1656,101,14,0
2934,13,2019,1,485,0,2166,113,15,0
2935,14,2019,1,353,0,1442,76,13,0
2936,15,2019,1,421,0,1775,108,13,0
2937,16,2019,1,469,0,1812,100,19,0
2938,17,2019,1,435,0,2229,114,23,0
2939,18,2019,1,417,0,1391,75,12,0
2940,19,2019,1,455,0,1855,94,13,0
2941,20,2019,1,411,0,1921,99,15,0
2942,21,2019,1,445,0,2296,128,31,0
2943,22,2019,1,365,0,1528,72,7,0
2944,23,2019,1,405,0,1570,91,15,0
2945,24,2019,1,444,0,1809,100,15,0
2946,25,2019,1,340,0,1494,74,12,0
2947,11,2019,1,493,0,2339,120,14,0
2948,26,2019,1,345,0,1461,71,12,0
2949,27,2019,1,388,0,1883,97,22,0
2950,28,2019,1,462,0,1753,110,7,0
2951,29,2019,1,403,0,1937,98,12,0
2952,30,2019,1,415,0,1672,95,14,0
2953,31,2019,1,404,0,1728,78,8,0
2954,0,2020,0,537,341,3327,176,25,30
2955,1,2020,0,547,350,3705,190,28,35
2956,2,2020,0,541,340,3859,192,32,17
2957,3,2020,0,573,369,3726,199,23,38
2958,4,2020,0,567,374,3807,201,21,42
2959,5,2020,0,585,371,3962,214,31,38
2960,6,2020,0,617,426,3945,215,29,48
2961,7,2020,0,570,365,3623,207,26,48
2962,8,2020,0,543,340,3578,186,29,27
2963,9,2020,0,557,349,3779,202,29,32
2964,10,2020,0,562,369,3866,203,24,40
2965,12,2020,0,513,328,3642,180,34,31
2966,13,2020,0,545,343,4024,193,21,41
2967,14,2020,0,530,364,3798,209,27,49
2968,15,2020,0,625,425,4697,239,34,29
2969,11,2020,0,529,330,3068,161,21,47
2970,16,2020,0,574,388,3807,215,22,40
2971,17,2020,0,533,370,4231,210,34,18
2972,18,2020,0,605,418,4409,235,34,31
2973,19,2020,0,557,383,4558,253,38,24
2974,20,2020,0,536,346,3539,184,23,41
2975,21,2020,0,585,398,3825,211,28,29
2976,22,2020,0,494,333,3557,187,22,24
2977,23,2020,0,580,370,4212,223,28,21
2978,24,2020,0,548,347,3051,170,17,53
2979,25,2020,0,596,380,3536,213,22,39
2980,26,2020,0,557,333,3472,185,28,45
2981,27,2020,0,674,450,4560,253,23,46
2982,28,2020,0,526,298,3110,163,22,56
2983,29,2020,0,541,377,4104,222,30,34
2984,30,2020,0,630,423,4439,247,36,19
