id,team_id,year,ko,yds,tb,ret,ret_avg,osk,osk_rec,oob,td
1368,20,2016,89,5608,46,41,26,2,0,1,1
1369,21,2016,87,5566,63,23,18,1,0,0,0
1370,22,2016,93,5961,52,40,19,0,0,1,0
1371,23,2016,88,5630,43,45,19,0,0,0,0
1372,24,2016,59,3794,36,22,19,1,0,0,0
1373,25,2016,81,5137,52,27,20,1,0,1,0
1374,11,2016,92,5790,65,25,21,2,0,1,1
1375,26,2016,93,5693,49,40,22,4,1,1,0
1376,27,2016,87,5542,54,32,20,1,0,0,0
1377,28,2016,86,5424,52,29,24,2,0,3,0
1378,29,2016,76,4590,23,48,23,4,1,1,1
1379,30,2016,83,5176,58,21,22,3,0,2,0
1380,31,2016,79,4932,38,38,25,3,1,1,1
1381,0,2017,83,5201,64,15,20,2,1,1,0
1382,1,2017,60,3780,28,32,21,0,0,0,1
1383,2,2017,67,4248,31,35,23,0,0,1,0
1384,3,2017,74,4365,37,31,22,6,1,0,0
1385,4,2017,73,4309,45,22,22,6,0,0,1
1386,5,2017,57,3350,33,20,23,4,0,0,1
1387,6,2017,77,4704,27,47,24,3,0,0,2
1388,7,2017,77,4715,34,40,22,2,0,1,1
1389,8,2017,77,4924,31,46,25,0,0,0,0
1390,9,2017,97,6232,71,25,19,0,0,0,0
1391,10,2017,70,4390,46,23,19,1,0,0,0
1392,12,2017,80,5159,45,35,21,0,0,0,0
1393,13,2017,67,4015,28,34,19,5,4,0,0
1394,14,2017,94,5880,45,47,21,1,1,1,0
1395,15,2017,84,5332,49,33,26,2,0,0,0
1396,16,2017,62,3849,26,32,20,2,0,2,0
1397,17,2017,92,5473,48,40,20,3,1,2,1
1398,18,2017,72,4404,45,23,20,4,1,1,0
1399,19,2017,91,5769,47,43,20,1,0,0,0
1400,20,2017,68,4246,36,30,22,2,2,0,0
1401,21,2017,83,5313,70,12,21,1,0,1,0
1402,22,2017,99,6228,40,58,18,1,0,0,0
1403,23,2017,64,4058,48,15,19,1,1,0,0
1404,24,2017,103,6658,78,23,22,0,0,2,0
1405,25,2017,90,5610,55,33,18,2,0,0,0
1406,11,2017,79,4987,53,24,18,2,0,1,0
1407,26,2017,95,6076,59,32,24,3,0,1,0
1408,27,2017,80,4986,39,39,20,1,0,1,0
1409,28,2017,90,5720,46,43,21,0,0,1,0
1410,29,2017,76,4764,49,27,20,1,0,0,0
1411,30,2017,80,5120,47,32,23,1,0,0,0
1412,31,2017,89,5638,44,45,22,0,0,0,0
1413,0,2018,81,5065,52,27,24,2,0,0,0
1414,1,2018,89,5664,65,22,24,1,1,1,1
1415,2,2018,79,5003,45,31,22,1,0,1,0
1416,3,2018,66,3958,30,34,22,3,0,0,0
1417,4,2018,73,4473,42,28,20,4,0,1,0
1418,5,2018,79,5011,52,24,23,1,0,1,0
1419,6,2018,86,5349,51,34,21,2,0,0,0
1420,7,2018,56,3534,28,27,21,1,0,1,0
1421,8,2018,88,5526,27,61,21,0,0,0,0
1422,9,2018,111,7130,72,36,22,1,0,3,0
1423,10,2018,88,5435,59,27,22,2,0,0,0
1424,12,2018,77,4984,52,25,26,0,0,0,0
1425,13,2018,70,4432,55,13,26,1,0,1,1
1426,14,2018,82,5210,57,24,22,1,0,0,0
1427,15,2018,89,5578,51,36,22,2,0,0,0
1428,16,2018,85,5254,51,28,20,4,1,3,0
1429,17,2018,64,3908,41,21,17,2,1,0,0
1430,18,2018,83,5311,60,23,23,0,0,0,0
1431,19,2018,79,4797,37,37,22,5,1,0,0
1432,20,2018,84,5229,41,40,25,3,0,0,1
1433,21,2018,78,4938,60,17,23,1,0,0,0
1434,22,2018,93,5783,50,42,24,0,0,0,0
1435,23,2018,71,4350,29,39,23,3,0,1,0
1436,24,2018,107,6849,77,29,22,0,0,1,0
1437,25,2018,92,5799,58,32,23,1,0,1,0
1438,11,2018,70,4443,56,13,22,1,0,0,0
1439,26,2018,103,6598,64,39,22,0,0,0,0
1440,27,2018,83,5082,42,37,24,3,0,1,1
1441,28,2018,85,5328,50,35,20,0,0,0,0
1442,29,2018,92,5885,58,33,20,1,0,0,0
1443,30,2018,72,4536,45,25,27,2,0,0,1
1444,31,2018,79,4791,44,31,23,4,0,2,0
1445,0,2019,98,6220,49,48,21,0,0,1,0
1446,1,2019,67,4166,36,27,25,2,1,3,0
1447,2,2019,71,4308,46,19,21,5,1,1,0
1448,3,2019,74,4579,42,30,23,2,0,0,1
1449,4,2019,72,4634,55,17,26,0,0,0,0
1450,5,2019,79,4934,30,46,20,2,0,2,0
1451,6,2019,98,6317,88,9,23,1,0,1,0
1452,7,2019,83,5302,45,36,20,0,0,2,0
1453,8,2019,75,4647,36,36,24,3,0,0,1
1454,9,2019,98,6157,60,37,19,1,0,0,0
1455,10,2019,79,5101,60,19,24,0,0,0,0
1456,12,2019,92,5656,51,35,23,4,0,3,0
1457,13,2019,73,4424,49,20,27,4,1,0,1
1458,14,2019,81,5073,52,27,23,2,0,0,1
1459,15,2019,87,5180,47,31,22,7,2,4,0
1460,16,2019,72,4519,50,20,18,1,0,2,0
1461,17,2019,76,4583,39,32,21,5,0,0,0
1462,18,2019,68,4117,32,33,19,3,0,0,0
1463,19,2019,80,4938,25,52,24,2,1,1,1
1464,20,2019,79,5068,49,29,24,0,0,1,0
1465,21,2019,76,4658,66,5,20,5,1,0,0
1466,22,2019,92,5777,59,29,20,2,0,3,0
1467,23,2019,71,4496,38,33,20,1,0,0,0
1468,24,2019,85,5429,65,17,27,1,0,3,0
1469,25,2019,106,6646,57,48,21,1,0,0,1
1470,11,2019,68,4231,48,17,25,3,0,0,0
1471,26,2019,95,6128,74,21,27,0,0,0,1
1472,27,2019,85,5337,59,24,22,1,0,0,0
1473,28,2019,75,4735,31,44,21,0,0,0,0
1474,29,2019,82,5164,42,39,18,1,1,0,0
1475,30,2019,78,4814,39,37,23,2,0,0,0
1476,31,2019,88,5664,66,21,25,1,0,1,0
1477,0,2020,81,4871,44,32,24,6,0,0,1
1478,1,2020,86,5252,42,41,20,3,0,0,0
1479,2,2020,76,4816,56,18,23,1,0,1,0
1480,3,2020,101,6469,71,30,17,0,0,0,0
1481,4,2020,79,4839,54,21,29,5,0,0,1
1482,5,2020,84,5360,45,38,26,0,0,1,1
1483,6,2020,101,6514,85,14,33,1,0,1,0
1484,7,2020,87,5450,39,46,19,2,0,1,0
1485,8,2020,84,5364,49,34,26,1,0,0,0
1486,9,2020,97,6222,72,23,23,0,0,2,1
1487,10,2020,97,6070,46,51,21,1,0,0,1
1488,12,2020,92,5705,60,29,20,3,1,0,0
1489,13,2020,92,5626,64,24,15,4,0,1,0
1490,14,2020,75,4626,46,26,22,3,0,0,0
1491,15,2020,92,5834,46,43,23,2,1,1,0
1492,11,2020,78,4808,65,9,26,4,0,0,0
1493,16,2020,74,4407,30,41,22,3,0,0,1
1494,17,2020,73,4357,42,25,18,4,0,2,0
1495,18,2020,63,3994,34,27,24,1,0,1,0
1496,19,2020,78,4765,26,49,21,2,0,2,0
1497,20,2020,98,6240,52,45,24,0,0,1,0
1498,21,2020,81,5095,71,7,20,3,0,0,0
1499,22,2020,75,4756,42,32,21,1,0,0,0
1500,23,2020,95,5966,61,32,23,2,0,0,0
1501,24,2020,81,5237,54,26,28,0,0,1,0
1502,25,2020,95,6094,65,30,21,0,0,0,0
1503,26,2020,95,5962,71,22,17,2,0,1,0
1504,27,2020,93,5818,52,38,21,3,0,0,0
1505,28,2020,88,5521,45,41,22,1,0,1,0
1506,29,2020,87,5464,52,34,20,2,1,0,0
1507,30,2020,94,5864,53,37,22,2,0,2,0
1508,31,2020,85,5052,53,27,24,5,0,0,1
1509,0,2021,90,5656,37,52,23,1,0,0,1
1510,1,2021,71,4443,34,35,21,2,1,0,0
1511,2,2021,95,6004,56,37,21,1,0,1,0
1512,3,2021,100,6269,56,41,18,1,0,2,0
1513,4,2021,78,4975,62,14,39,2,1,0,2
1514,5,2021,74,4664,34,39,20,1,0,0,0
1515,6,2021,104,6664,77,25,26,1,0,1,0
1516,7,2021,98,6077,73,20,21,5,1,0,0
1517,8,2021,100,6286,62,36,20,2,0,0,0
1518,9,2021,101,6369,66,35,18,0,0,0,0
1519,10,2021,95,5974,47,46,21,2,0,0,0
1520,12,2021,107,6877,87,18,26,1,0,1,0
1521,13,2021,79,5027,56,21,20,1,0,1,0
1522,14,2021,97,6135,61,34,26,2,0,0,0
1523,15,2021,71,4454,35,34,23,1,0,1,1
1524,11,2021,79,4970,47,30,21,1,0,0,0
1525,16,2021,69,4068,27,37,17,4,1,1,0
1526,17,2021,62,3822,22,38,29,2,0,1,3
1527,18,2021,73,4434,48,22,17,4,0,1,0
1528,19,2021,76,4386,33,35,21,9,3,0,0
1529,20,2021,94,6031,43,50,25,0,0,1,0
1530,21,2021,74,4750,45,29,26,0,0,0,0
1531,22,2021,103,6497,45,55,21,0,0,3,0
1532,23,2021,87,5560,53,33,22,0,0,1,1
1533,24,2021,102,6309,65,30,21,3,0,4,0
1534,25,2021,90,5443,47,39,18,3,1,1,1
1535,26,2021,84,5194,49,32,20,3,0,0,0
1536,27,2021,83,5138,31,50,19,1,0,1,0
1537,28,2021,88,5565,40,46,23,0,0,2,0
1538,29,2021,67,4127,32,32,20,2,1,1,0
1539,30,2021,92,5873,52,40,20,0,0,0,0
1540,31,2021,94,6004,76,17,22,1,0,0,0
1541,0,2022,99,6223,47,51,21,0,0,1,0
1542,1,2022,76,4819,41,32,25,2,0,1,1
1543,2,2022,90,5604,51,37,21,1,0,2,0
1544,3,2022,93,5822,43,48,20,0,0,2,0
1545,4,2022,73,4580,51,21,21,2,1,0,0
1546,5,2022,82,5111,50,29,22,3,0,2,0
1547,6,2022,78,4859,40,34,25,3,0,1,0
1548,7,2022,72,4562,53,18,21,1,0,0,0
1549,8,2022,86,5384,69,15,21,2,0,0,0
1550,9,2022,85,5455,55,30,23,0,0,0,0
1551,10,2022,78,5069,42,34,23,0,0,2,0
1552,11,2022,78,4865,60,15,23,3,0,0,0
1553,12,2022,100,6506,78,21,24,0,0,1,0
1554,13,2022,90,5633,61,26,27,3,0,0,1
1555,14,2022,97,6290,67,30,26,0,0,0,0
1556,15,2022,80,5143,59,21,22,0,0,0,0
1557,16,2022,85,5174,50,30,25,5,0,0,0
1558,17,2022,89,5537,44,41,21,1,1,3,0
1559,18,2022,73,4445,58,12,20,3,1,0,0
1560,19,2022,93,5764,54,34,21,4,0,1,0
1561,20,2022,80,4867,18,61,23,1,0,0,0
1562,21,2022,84,5154,46,33,22,3,0,2,0
1563,22,2022,85,5256,31,52,25,1,0,1,3
1564,23,2022,90,5548,57,29,20,3,0,1,0
1565,24,2022,78,4886,61,15,23,1,0,1,0
1566,25,2022,86,5449,60,26,21,0,0,0,0
1567,26,2022,75,4554,48,23,22,4,0,0,0
1568,27,2022,94,5903,54,38,20,2,0,0,0
1569,28,2022,65,3989,25,37,21,1,0,3,0
1570,29,2022,75,4564,33,37,19,5,0,1,0
1571,30,2022,69,4343,37,32,20,0,0,0,0
1572,31,2022,89,5640,54,34,26,1,0,0,1
